1721 DECATUR HWY	FULTONDALE	35068	BYRD LN / CARSON RD & WALKER CHAPEL RD	FULT ST	FULT_ST1	435	1. FULTONDALE FD | 2. TARRANT FD | 3. GARDENDALE FD | 4. BIRMINGHAM FD
1721 DENNISON DR	BIRMINGHAM	35211	VERIFY - CROSS STREETS UNAVAILABLE	BIRMINGHAM FD	1502	469	NONE WITHIN 3 MILES - VERIFY
1721 DIXON CIR	BOOKSIDE	35117	VERIFY - CROSS STREETS UNAVAILABLE	BOOKSIDE FD	BROOKSIDE_FD_1	417	1. FORESTDALE FD | 2. BIRMINGHAM FD | 3. MOUNT OLIVE FD | 4. GARDENDALE FD | 5. BROOKSIDE FD | 6. ADAMSVILLE FD | 7. GRAYSVILLE FD
1721 DORROUGH AVE	LEEDS	35094	SUNSET DR / GRIFFIN AVE & PUBLIC ALY	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	447	1. REX LAKE FD
1721 DRIFTWOOD LN	UNINCORPORATED	35235	VIKING DR / ENGLISH KNL	CENTER POINT FD/TRUSSVILLE  FD (AUTOMATIC AID - STRUCTURE FIRES ONLY)	CPFD7_AA	447	1. BIRMINGHAM FD
1721 EARLYTOWN LN	UNINCORPORATED	35214	EARLYTOWN RD	FORESTDALE FD	FORESTDALE_FD	418	1. BROOKSIDE FD | 2. BIRMINGHAM FD | 3. ADAMSVILLE FD | 4. MOUNT OLIVE FD | 5. GRAYSVILLE FD | 6. GARDENDALE FD
1721 EASTRIDGE DR	UNINCORPORATED	35235	EASTRIDGE CIR / BIG MOUNTAIN DR	CENTER POINT FD/TRUSSVILLE  FD (AUTOMATIC AID - STRUCTURE FIRES ONLY)	CPFD7_AA	447	1. BIRMINGHAM FD
1721 EASTWYCK CIR	BIRMINGHAM	35215	EASTWYCK PL	BIRMINGHAM FD	2802	441	NONE WITHIN 3 MILES - VERIFY
1721 ENFIELD ST	TARRANT	35217	ETOWAH ST / ENFIELD CIR	TARRANT FD	TARRANT_FD	441	1. BIRMINGHAM FD | 2. FULTONDALE FD
1721 ENGLISH KNOLL CIR	UNINCORPORATED	35235	ENGLISH KNOLL LN	CENTER POINT FD/TRUSSVILLE  FD (AUTOMATIC AID - STRUCTURE FIRES ONLY)	CPFD7_AA	447	1. BIRMINGHAM FD
1721 FAIRFAX AVE	BESSEMER	35020	18TH ST S / 17TH ST S	BESSEMER FD	BESSEMER_FD	490	1. BIRMINGHAM FD | 2. EASTERN VALLEY FD | 3. LIPSCOMB FD | 4. BRIGHTON FD | 5. HOOVER FD | 6. HUEYTOWN FD
1721 FIELDSTOWN RD	UNINCORPORATED	35071	HAND LN / MITZY DR	NO FIRE COVERAGE	COUNTY NO FD	421	1. MOUNT OLIVE FD | 2. GARDENDALE FD | 3. BROOKSIDE FD | 4. FORESTDALE FD | 5. BIRMINGHAM FD | 6. FULTONDALE FD
1721 FIRST AVE	HUEYTOWN	35061	VERIFY - CROSS STREETS UNAVAILABLE	HUEYTOWN FD	HUEYTOWN_FD	492	1. BIRMINGHAM FD | 2. BESSEMER FD | 3. PLEASANT GROVE FD | 4. CONCORD FD
1721 GARDENS PL	HOOVER	35216	VERIFY - CROSS STREETS UNAVAILABLE	HOOVER FD	HOOVER_FD	467	1. ROCKY RIDGE FD | 2. NORTH SHELBY FD
1721 GRANT AVE SW	BIRMINGHAM	35211	17TH PL SW / 16TH WAY SW & 17TH ST SW	BIRMINGHAM FD	1502	469	NONE WITHIN 3 MILES - VERIFY
1721 GREENBRIAR DR	FULTONDALE	35068	FERN DR / HICKORY LN	FULT ST	FULT_ST2	421	1. FULTONDALE FD | 2. BIRMINGHAM FD | 3. GARDENDALE FD
1721 HAMPTON PARK DR	HOOVER	35216	VERIFY - CROSS STREETS UNAVAILABLE	HOOVER FD	HOOVER_FD	467	1. ROCKY RIDGE FD | 2. NORTH SHELBY FD
1721 HATCHET AVE	TARRANT	35217	LINTHICUM ST / GREEN ST	TARRANT FD	TARRANT_FD	441	1. BIRMINGHAM FD | 2. FULTONDALE FD
1721 HAWKS HILL CIR	UNINCORPORATED	35235	CREELY DR	CENTER POINT FD/TRUSSVILLE  FD (AUTOMATIC AID - STRUCTURE FIRES ONLY)	CPFD7_AA	447	1. BIRMINGHAM FD
1721 HEMLOCK AVE SW	BIRMINGHAM	35211	17TH PL SW / 4TH ST SW	BIRMINGHAM FD	2501	469	1. MIDFIELD FD
1721 HIGHLAND ST	TARRANT	35217	PUBLIC ALY / WOODROW DR	TARRANT FD	TARRANT_FD	441	1. BIRMINGHAM FD | 2. FULTONDALE FD
1721 HILLCREST RD NE	CENTER POINT	35215	KAREY DR / POLLY REED RD	CENTER POINT FD	CPFD_2	439	1. BIRMINGHAM FD
1721 HOLBROOK AVE	BESSEMER	35020	18TH ST S / 17TH ST S	BESSEMER FD	BESSEMER_FD	490	1. BIRMINGHAM FD | 2. EASTERN VALLEY FD | 3. LIPSCOMB FD | 4. BRIGHTON FD | 5. HOOVER FD | 6. HUEYTOWN FD
1721 HORN DR	UNINCORPORATED	35214	HENDRIX DR / CIRCLEWOOD DR & HOPKINS DR	FORESTDALE FD	FORESTDALE_FD	417	1. BIRMINGHAM FD | 2. ADAMSVILLE FD | 3. BROOKSIDE FD
1721 HUNTINGTON DR	BIRMINGHAM	35214	CANDLE LN / CASTLEBERRY WAY	BIRMINGHAM FD	1804	417	1. FORESTDALE FD
1721 INDIAN CREEK DR	VESTAVIA HILLS	35243	INDIAN CREEK CIR / ROCKY RIDGE RD	VESTAVIA FD	VESTAVIA_FD	467	1. MOUNTAIN BROOK FD | 2. ROCKY RIDGE FD | 3. HOMEWOOD FD | 4. BIRMINGHAM FD | 5. HOOVER FD | 6. REX LAKE FD
1721 INDIAN SUMMER DR	BIRMINGHAM	35215	SUMMER CIR / WINEWOOD DR & WINEWOOD RD	BIRMINGHAM FD	2801	441	1. FULTONDALE FD
1721 KATHY LN	FULTONDALE	35068	FOREST DR / WALKER ST	FULT ST	FULT_ST2	417	1. FULTONDALE FD | 2. BIRMINGHAM FD | 3. GARDENDALE FD
1721 KENSINGTON RD	HOMEWOOD	35209	PUBLIC ALY / RIDGE RD	HOMEWOOD FD	HOMEWOOD_FD	469	1. BIRMINGHAM FD | 2. ROCKY RIDGE FD | 3. MOUNTAIN BROOK FD | 4. HOOVER FD
1721 LAKE PARK CIR	CENTER POINT	35215	LAKE PARK DR / RIVER VIEW RD	CENTER POINT FD	CPFD_2	436	1. BIRMINGHAM FD
1721 LAUREL AVE	BIRMINGHAM	35211	PARK DR / EUCALYPTUS DR SW	BIRMINGHAM FD	2501	VERIFY - NO BEAT MATCH	1. MIDFIELD FD
1721 LEE AVE	BIRMINGHAM	35211	17TH ST SW / 17TH PL SW	BIRMINGHAM FD	2005	469	NONE WITHIN 3 MILES - VERIFY
1721 LINCOLN AVE SW	BIRMINGHAM	35211	17TH PL SW / 17TH WAY SW	BIRMINGHAM FD	1502	469	NONE WITHIN 3 MILES - VERIFY
1721 LINCOLN PL SW	BIRMINGHAM	35211	ELM ST SW / 17TH PL SW	BIRMINGHAM FD	1502	469	NONE WITHIN 3 MILES - VERIFY
1721 LINCOYA RD	VESTAVIA HILLS	35216	LINCOYA DR / GRAYLYNN DR	VESTAVIA FD	VESTAVIA_FD	469	1. ROCKY RIDGE FD | 2. HOOVER FD | 3. HOMEWOOD FD | 4. BIRMINGHAM FD | 5. MOUNTAIN BROOK FD
1721 MAGNOLIA ST	GARDENDALE	35071	GARDEN HILL DR / GARDENVIEW LN	GARDENDALE FD	GARDENDALE_FD	435	1. MOUNT OLIVE FD | 2. GLENNWOOD FD | 3. FULTONDALE FD
1721 MAPLE AVE	BIRMINGHAM	35211	IMPERIAL DR SW & LAUREL AVE SW / MAPLE AVE SW	BIRMINGHAM FD	2501	VERIFY - NO BEAT MATCH	1. MIDFIELD FD
1721 MARALYN DR	UNINCORPORATED	35235	BREWSTER RD & PEBBLE LAKE DR / CHRISTIAN ST	CENTER POINT FD/TRUSSVILLE  FD (AUTOMATIC AID - STRUCTURE FIRES ONLY)	CPFD7_AA	447	1. BIRMINGHAM FD
1721 MARTIN LUTHER KING JR DR	BIRMINGHAM	35211	MARTIN LUTHER KING JR RD / 17TH AVE SW	BIRMINGHAM FD	0703	469	1. HOMEWOOD FD
1721 MAYFAIR DR	HOMEWOOD	35209	RIDGE RD / OVERTON DR	HOMEWOOD FD	HOMEWOOD_FD	469	1. BIRMINGHAM FD | 2. MOUNTAIN BROOK FD | 3. ROCKY RIDGE FD | 4. HOOVER FD
1721 MCCASKILL ST	TARRANT	35217	PUBLIC ALY / MOUNTAIN DR & PUBLIC ALY	TARRANT FD	TARRANT_FD	441	1. BIRMINGHAM FD | 2. FULTONDALE FD
1721 MCMILLON AVE SW	BIRMINGHAM	35211	VERIFY - CROSS STREETS UNAVAILABLE	BIRMINGHAM FD	1501	469	NONE WITHIN 3 MILES - VERIFY
1721 MIMS AVE SW	BIRMINGHAM	35211	PUBLIC ALY / ELM ST SW	BIRMINGHAM FD	1502	469	NONE WITHIN 3 MILES - VERIFY
1721 MOLLY DR	UNINCORPORATED	35235	MOLLY CIR / BREWSTER RD	CENTER POINT FD/TRUSSVILLE  FD (AUTOMATIC AID - STRUCTURE FIRES ONLY)	CPFD7_AA	447	1. BIRMINGHAM FD
1721 MOLLY LN	UNINCORPORATED	35235	MOLLY DR / CHERBOURG DR	CENTER POINT FD/TRUSSVILLE  FD (AUTOMATIC AID - STRUCTURE FIRES ONLY)	CPFD7_AA	447	1. BIRMINGHAM FD
1721 MONTGOMERY HWY	HOOVER	35216	UNNAMED DR / ARNOLD RD & I459 N	HOOVER FD	HOOVER_FD	467	1. ROCKY RIDGE FD | 2. NORTH SHELBY FD
1721 MOTON ST	LEEDS	35094	FLORIDA AVE / GEORGIA AVE	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	447	1. TRUSSVILLE FD | 2. IRONDALE FD | 3. REX LAKE FD | 4. BIRMINGHAM FD
1721 NEIL RD	UNINCORPORATED	35214	HENDRIX DR	FORESTDALE FD	FORESTDALE_FD	417	1. BIRMINGHAM FD | 2. ADAMSVILLE FD | 3. BROOKSIDE FD
1721 OXMOOR RD	HOMEWOOD	35209	RIDGE RD / CENTRAL AVE	HOMEWOOD FD	HOMEWOOD_FD	469	1. BIRMINGHAM FD | 2. MOUNTAIN BROOK FD | 3. ROCKY RIDGE FD | 4. HOOVER FD
1721 PARKWOOD DR	BIRMINGHAM	35215	PARKWOOD CIR / WINEWOOD RD	BIRMINGHAM FD	2801	441	1. FULTONDALE FD
1721 PLEASANT GROVE RD	HUEYTOWN	35061	SOUTH ST / HOKE AVE	HUEYTOWN FD	HUEYTOWN_FD	492	1. BIRMINGHAM FD | 2. BESSEMER FD | 3. PLEASANT GROVE FD | 4. CONCORD FD
1721 PRATT HWY	UNINCORPORATED	35214	VARNON DR / OAK RIDGE DR	FORESTDALE FD	FORESTDALE_FD	415	1. ADAMSVILLE FD | 2. BIRMINGHAM FD | 3. BROOKSIDE FD | 4. GRAYSVILLE FD
1721 PRINCETON AVE	BIRMINGHAM	35211	17TH ST SW / 17TH PL SW & 18TH ST SW	BIRMINGHAM FD	2005	469	NONE WITHIN 3 MILES - VERIFY
1721 PUMP HOUSE LN	VESTAVIA HILLS	35243	PUMP HOUSE RD	VESTAVIA FD	VESTAVIA_FD	466	1. MOUNTAIN BROOK FD | 2. ROCKY RIDGE FD | 3. BIRMINGHAM FD | 4. HOMEWOOD FD | 5. REX LAKE FD | 6. HOOVER FD
1721 QUAIL RIDGE DR	GARDENDALE	35071	QUAIL RIDGE RD / BOB WHITE LN	GARDENDALE FD	GARDENDALE_FD	435	1. GLENNWOOD FD | 2. FULTONDALE FD
1721 RIME VILLAGE DR	HOOVER	35216	VERIFY - CROSS STREETS UNAVAILABLE	HOOVER FD	HOOVER_FD	467	1. ROCKY RIDGE FD | 2. NORTH SHELBY FD
1721 RIVERHAVEN LN	HOOVER	35244	RIVERHAVEN DR	HOOVER FD	HOOVER_FD	467	1. ROCKY RIDGE FD | 2. NORTH SHELBY FD
1721 RUSSET CREST CIR	HOOVER	35244	RUSSET CREST LN / BOULDER RIDGE CIR	HOOVER FD	HOOVER_FD	487	1. INDIAN FORD FD | 2. BESSEMER FD | 3. HELENA FD
1721 RUSSET WOODS LN	HOOVER	35244	S RUN CIR / S TRACE LN	HOOVER FD	HOOVER_FD	487	1. INDIAN FORD FD | 2. BESSEMER FD | 3. HELENA FD
1721 S LAKESHORE DR	HOMEWOOD	35216	COLUMBIANA RD & OLD GREEN SPRINGS RD / MURRAY HILL RD	HOMEWOOD FD	HOMEWOOD_FD	469	1. HOOVER FD | 2. ROCKY RIDGE FD | 3. BIRMINGHAM FD | 4. MOUNTAIN BROOK FD
1721 SAM DR	UNINCORPORATED	35235	CHRISTIAN ST / BREWSTER RD & PEBBLE GARDEN WAY	CENTER POINT FD/TRUSSVILLE  FD (AUTOMATIC AID - STRUCTURE FIRES ONLY)	CPFD7_AA	447	1. BIRMINGHAM FD
1721 SANDY RIDGE WAY	HOOVER	35244	SANDY CV / HILLARY LN	HOOVER FD	HOOVER_FD	487	1. BESSEMER FD | 2. INDIAN FORD FD | 3. HELENA FD
1721 SARDIS RD	UNINCORPORATED	35071	SADRIS GROVE DR / SHARITT DR		AA KIMBERLY 2 MT_O	421	1. MOUNT OLIVE FD | 2. CORNER FD | 3. KIMBERLY FD
1721 SAULTER RD	HOMEWOOD	35209	WAVERLY DR / WINDSOR BLVD	HOMEWOOD FD	HOMEWOOD_FD	469	1. ROCKY RIDGE FD | 2. MOUNTAIN BROOK FD | 3. BIRMINGHAM FD | 4. HOOVER FD
1721 SAVANNAH PARK	UNINCORPORATED	35216	ROCKY RIDGE LN	ROCKY RIDGE FD (STATION 1)	RRST1_B	467	1. HOOVER FD | 2. BIRMINGHAM FD
1721 SERENE CIR	CENTER POINT	35215	SERENE LN / POLLY REED RD	CENTER POINT FD	CPFD_2	439	1. BIRMINGHAM FD
1721 SHANNON RD	UNINCORPORATED	35022	VICKI DR / RANCH DR	NO FIRE COVERAGE	COUNTY NO FD	487	1. HOOVER FD | 2. BIRMINGHAM FD | 3. BESSEMER FD | 4. LIPSCOMB FD
1721 SHORT 14TH ST S	BESSEMER	35020	15TH AVE N	BESSEMER FD	BESSEMER_FD	VERIFY - NO BEAT MATCH	1. HUEYTOWN FD | 2. BRIGHTON FD | 3. EASTERN VALLEY FD | 4. BIRMINGHAM FD | 5. LIPSCOMB FD
1721 SOMERSET CIR	MOUNTIAN BROOK	35213	LANE PARK RD / FAIRWAY DR	MOUNTAIN FD/BROOK (AUTOMATIC AID)	MOUNTAIN_BROOK_FD	465	1. BIRMINGHAM FD | 2. MOUNTAIN BROOK FD | 3. HOMEWOOD FD | 4. ROCKY RIDGE FD
1721 SONIA DR	UNINCORPORATED	35235	LISA CT / CHRISTIAN ST	CENTER POINT FD/TRUSSVILLE  FD (AUTOMATIC AID - STRUCTURE FIRES ONLY)	CPFD7_AA	447	1. BIRMINGHAM FD
1721 ST CHARLES AVE	BIRMINGHAM	35211	VERIFY - CROSS STREETS UNAVAILABLE	BIRMINGHAM FD	2005	469	NONE WITHIN 3 MILES - VERIFY
1721 TALL OAK CIR	BIRMINGHAM	35235	CEDARGATE CIR / GREEN OAK CIR	BIRMINGHAM FD	3004	447	1. TRUSSVILLE FD
1721 TIMBERCREST CIR	BIRMINGHAM	35235	ENGLISH KNL	BIRMINGHAM FD	3004	447	1. TRUSSVILLE FD
1721 VALPAR DR	HOOVER	35226	LAREDO DR / KESTWICK DR	HOOVER FD	HOOVER_FD	487	1. ROCKY RIDGE FD | 2. BIRMINGHAM FD | 3. HOMEWOOD FD | 4. BESSEMER FD
1721 VESTAWOOD CT	VESTAVIA HILLS	35216	COLUMBIANA RD / MASSEY RD	VESTAVIA FD	VESTAVIA_FD	VERIFY - NO BEAT MATCH	1. ROCKY RIDGE FD | 2. HOOVER FD | 3. HOMEWOOD FD | 4. BIRMINGHAM FD
1721 WENDY CIR	UNINCORPORATED	35235	BREWSTER RD / SOUTHALL RD	CENTER POINT FD/TRUSSVILLE  FD (AUTOMATIC AID - STRUCTURE FIRES ONLY)	CPFD7_AA	447	1. BIRMINGHAM FD
1721 WESTRIDGE DR	UNINCORPORATED	35235	CREEKWOOD LN / EASTRIDGE RD	CENTER POINT FD/TRUSSVILLE  FD (AUTOMATIC AID - STRUCTURE FIRES ONLY)	CPFD7_AA	447	1. BIRMINGHAM FD
1721 WHITLEY AVE	UNINCORPORATED	35214	CLINTON ST / RIDERWOOD TRL	FORESTDALE FD	FORESTDALE_FD	416	1. ADAMSVILLE FD | 2. BIRMINGHAM FD | 3. BROOKSIDE FD | 4. GRAYSVILLE FD
1721 WHITMIRE ST	LEEDS	35094	BRYANT AVE / 9TH ST & PUBLIC ALY	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	447	1. REX LAKE FD
1721 WILDWOOD XING	BIRMINGHAM	35211	VERIFY - CROSS STREETS UNAVAILABLE	BIRMINGHAM FD	0401	469	1. HOMEWOOD FD | 2. HOOVER FD
1721 WINEWOOD RD	BIRMINGHAM	35215	WOODBROOK RD / VILLAGE MILL RD	BIRMINGHAM FD	2802	441	NONE WITHIN 3 MILES - VERIFY
1721 WOODBINE DR	HOMEWOOD	35216	PUBLIC ALY / DOBBS LN	HOMEWOOD FD	HOMEWOOD_FD	469	1. HOOVER FD | 2. ROCKY RIDGE FD | 3. BIRMINGHAM FD | 4. MOUNTAIN BROOK FD
1722 13TH CT S	BIRMINGHAM	35205	17TH PL S / 17TH ST S & PUBLIC ALY	BIRMINGHAM FD	0303	469	NONE WITHIN 3 MILES - VERIFY
1722 14TH AVE S	BIRMINGHAM	35205	17TH WAY S / 17TH PL S	BIRMINGHAM FD	0303	469	NONE WITHIN 3 MILES - VERIFY
1722 14TH TER S	BIRMINGHAM	35205	14TH CT S / 18TH ST S	BIRMINGHAM FD	0303	469	NONE WITHIN 3 MILES - VERIFY
1722 15TH AVE S	BIRMINGHAM	35205	17TH ST S / 18TH ST S & PUBLIC ALY	BIRMINGHAM FD	0303	469	NONE WITHIN 3 MILES - VERIFY
1722 16TH WAY N	BESSEMER	35020	18TH AVE N / 17TH AVE N	BESSEMER FD	BESSEMER_FD	492	1. HUEYTOWN FD | 2. BRIGHTON FD | 3. BIRMINGHAM FD | 4. LIPSCOMB FD | 5. EASTERN VALLEY FD
1722 17TH CT N	BIRMINGHAM	35204	PUBLIC ALY / 17TH AVE N & 18TH ST N	BIRMINGHAM FD	0104	417	NONE WITHIN 3 MILES - VERIFY
1722 18TH ST	BIRMINGHAM	35218	AVENUE L / ENSLEY AVE	BIRMINGHAM FD	1605	415	NONE WITHIN 3 MILES - VERIFY
1722 18TH WAY	BESSEMER	35020	VERIFY - CROSS STREETS UNAVAILABLE	BESSEMER FD	BESSEMER_FD	VERIFY - NO BEAT MATCH	1. HUEYTOWN FD | 2. BRIGHTON FD | 3. BIRMINGHAM FD | 4. LIPSCOMB FD | 5. EASTERN VALLEY FD
1722 1ST AVE	HUEYTOWN	35061	FARLEY AVE & HOKE AVE / ALLISON BONNETT MEMORIAL DR	HUEYTOWN FD	HUEYTOWN_FD	492	1. BIRMINGHAM FD | 2. BESSEMER FD | 3. PLEASANT GROVE FD | 4. CONCORD FD
1722 26TH AVE N	BIRMINGHAM	35204	18TH ST N / 17TH ST N	BIRMINGHAM FD	1307	417	NONE WITHIN 3 MILES - VERIFY
1722 27TH AVE N	HUEYTOWN	35023	17TH ST N / DEVON RD & PUBLIC ALY	HUEYTOWN FD	HUEYTOWN_FD	489	1. BESSEMER FD | 2. CONCORD FD | 3. BIRMINGHAM FD | 4. PLEASANT GROVE FD
1722 27TH CT S	HOMEWOOD		PUBLIC ALY / 28TH AVE S	HOMEWOOD FD	HOMEWOOD_FD	469	1. BIRMINGHAM FD | 2. MOUNTAIN BROOK FD | 3. ROCKY RIDGE FD | 4. HOOVER FD
1722 28TH AVE S	HOMEWOOD	35209	27TH TER S & PUBLIC ALY / LINDEN AVE & PUBLIC ALY	HOMEWOOD FD	HOMEWOOD_FD	VERIFY - NO BEAT MATCH	1. BIRMINGHAM FD | 2. MOUNTAIN BROOK FD | 3. ROCKY RIDGE FD | 4. HOOVER FD
1722 28TH ST	BIRMINGHAM	35218	AVENUE R / AVENUE Q	BIRMINGHAM FD	1607	469	NONE WITHIN 3 MILES - VERIFY
1722 29TH ST	BIRMINGHAM	35218	AVENUE R / AVENUE Q	BIRMINGHAM FD	1607	469	NONE WITHIN 3 MILES - VERIFY
