2922 PAHOKEE TRCE	UNINCORPORATED	35243	CLOUD LN / BRIDGEWATER RD		E102_R111	467	1. ROCKY RIDGE FD | 2. HOOVER FD | 3. BIRMINGHAM FD | 4. MOUNTAIN BROOK FD
2922 PANORAMA TRL	VESTAVIA HILLS	35216	VESTAVIA PKWY / OLD SOUTH TRCE & PIZITZ DR	VESTAVIA FD	VESTAVIA_FD	467	1. ROCKY RIDGE FD | 2. HOOVER FD | 3. HOMEWOOD FD | 4. BIRMINGHAM FD | 5. MOUNTAIN BROOK FD
2922 PARKRIDGE DR	HOMEWOOD	35209	PUBLIC ALY & SUTHERLAND PL / MANHATTAN AVE & PUBLIC ALY	HOMEWOOD FD	HOMEWOOD_FD	469	1. BIRMINGHAM FD | 2. MOUNTAIN BROOK FD | 3. ROCKY RIDGE FD | 4. HOOVER FD
2922 RESERVE CT	VESTAVIA HILLS	35243	VERIFY - CROSS STREETS UNAVAILABLE	VESTAVIA FD/ROCKY RIDGE FD (STATION 2 - AUTOMATIC AID)	VEST_RRFD_2	467	1. HOOVER FD | 2. MOUNTAIN BROOK FD
2922 RIME VILLAGE DR	HOOVER	35216	VERIFY - CROSS STREETS UNAVAILABLE	HOOVER FD	HOOVER_FD	467	1. ROCKY RIDGE FD | 2. NORTH SHELBY FD
2922 RIVER VIEW RD	UNINCORPORATED	35242	RIVERVIEW RD / LAKE PARK CIR	ROCKY RIDGE FD/BIRMINGHAM FD (AUTOMATIC AID)	MUTUAL_RESP_RRFD_BFD	467	1. HOOVER FD | 2. REX LAKE FD | 3. MOUNTAIN BROOK FD
2922 SMYER RD	VESTAVIA HILLS	35216	SMYER TER / ALPINE CIR	VESTAVIA FD	VESTAVIA_FD	467	1. ROCKY RIDGE FD | 2. MOUNTAIN BROOK FD | 3. HOMEWOOD FD | 4. BIRMINGHAM FD
2922 SUMMIT DR	FULTONDALE	35068	SUMMIT WAY / SUMMIT PL	FULT ST	FULT_ST2	417	1. BIRMINGHAM FD | 2. FULTONDALE FD | 3. GARDENDALE FD
2922 SUMMIT PL	BIRMINGHAM	35243	SUMMIT BLVD / SUMMIT DR	ROCKY RIDGE FD/BIRMINGHAM FD (AUTOMATIC AID)	MUTUAL_RESP_RRFD_BFD	VERIFY - NO BEAT MATCH	1. MOUNTAIN BROOK FD | 2. REX LAKE FD | 3. HOOVER FD
2922 SURREY RD	MOUNTIAN BROOK	35223	CANTERBURY RD & CANTERBURY RD S / CANTERBURY RD S	MOUNTAIN FD/BROOK (AUTOMATIC AID)	MOUNTAIN_BROOK_FD	465	1. MOUNTAIN BROOK FD | 2. BIRMINGHAM FD | 3. HOMEWOOD FD | 4. ROCKY RIDGE FD
2922 WESTMORELAND CIR	MOUNTIAN BROOK	35223	WESTMORELAND DR / WEATHERTON DR	MOUNTAIN FD/BROOK (AUTOMATIC AID)	MOUNTAIN_BROOK_FD	VERIFY - NO BEAT MATCH	1. ROCKY RIDGE FD | 2. MOUNTAIN BROOK FD | 3. HOMEWOOD FD | 4. BIRMINGHAM FD
2923 10TH AVE S	BIRMINGHAM	35205	30TH ST S / 29TH AVE S & 29TH ST S	BIRMINGHAM FD	2206	465	NONE WITHIN 3 MILES - VERIFY
2923 18TH ST S	HOMEWOOD	35209	PUBLIC ALY & REESE ST / 29TH AVE S	HOMEWOOD FD	HOMEWOOD_FD	469	1. BIRMINGHAM FD | 2. MOUNTAIN BROOK FD | 3. ROCKY RIDGE FD | 4. HOOVER FD
2923 34TH ST N	BIRMINGHAM	35207	PUBLIC ALY / 30TH AVE N	BIRMINGHAM FD	1302	435	NONE WITHIN 3 MILES - VERIFY
2923 41ST AVE N	BIRMINGHAM	35207	PUBLIC ALY / 29TH PL N	BIRMINGHAM FD	1303	435	1. NORTH SMITHFIELD DEPARTMENT FD | 2. FULTONDALE FD
2923 48TH AVE N	BIRMINGHAM	35207	30TH ST N / DECATUR HWY	BIRMINGHAM FD	1303	417	1. NORTH SMITHFIELD DEPARTMENT FD | 2. FULTONDALE FD
2923 5TH AVE S	BIRMINGHAM	35233	30TH ST S / 29TH ST S	BIRMINGHAM FD	2208	465	NONE WITHIN 3 MILES - VERIFY
2923 ALLISON BONNETT MEMORI DR	HUEYTOWN	35023	VERIFY - CROSS STREETS UNAVAILABLE	HUEYTOWN FD	HUEYTOWN_FD	VERIFY - NO BEAT MATCH	1. BESSEMER FD | 2. BIRMINGHAM FD | 3. PLEASANT GROVE FD | 4. CONCORD FD
2923 ARLINGTON AVE	BESSEMER	35020	30TH ST S / 29TH ST S	BESSEMER FD	BESSEMER_FD	490	1. BIRMINGHAM FD | 2. LIPSCOMB FD | 3. BRIGHTON FD | 4. HUEYTOWN FD | 5. EASTERN VALLEY FD | 6. HOOVER FD
2923 ASHBY LN	HOOVER	35226	VERIFY - CROSS STREETS UNAVAILABLE	HOOVER FD	HOOVER_FD	487	1. BIRMINGHAM FD | 2. BESSEMER FD | 3. HOMEWOOD FD | 4. ROCKY RIDGE FD
2923 AVENUE B	BIRMINGHAM	35218	VERIFY - CROSS STREETS UNAVAILABLE	BIRMINGHAM FD	1603	415	1. FAIRFIELD FD
2923 AVENUE C	BIRMINGHAM	35218	VERIFY - CROSS STREETS UNAVAILABLE	BIRMINGHAM FD	1603	415	1. FAIRFIELD FD
2923 AVENUE Z	BIRMINGHAM	35208	VERIFY - CROSS STREETS UNAVAILABLE	BIRMINGHAM FD	2003	469	NONE WITHIN 3 MILES - VERIFY
2923 BALMORAL RD	MOUNTIAN BROOK	35223	BALMORAL RD S & PINE HAVEN DR / PINE CREST RD	MOUNTAIN FD/BROOK (AUTOMATIC AID)	MOUNTAIN_BROOK_FD	465	1. MOUNTAIN BROOK FD | 2. BIRMINGHAM FD | 3. HOMEWOOD FD | 4. ROCKY RIDGE FD | 5. IRONDALE FD
2923 BERKLEY AVE	BESSEMER	35020	30TH ST S / 29TH ST & 29TH ST S	BESSEMER FD	BESSEMER_FD	490	1. BIRMINGHAM FD | 2. LIPSCOMB FD | 3. BRIGHTON FD | 4. HUEYTOWN FD | 5. EASTERN VALLEY FD | 6. HOOVER FD
2923 BERWICK RD	BIRMINGHAM	35213	MONTROSE PL / PUBLIC ALY	BIRMINGHAM FD	0301	465	1. MOUNTAIN BROOK FD
2923 CAHABA VILLAGE PL	MOUNTIAN BROOK	35243	VERIFY - CROSS STREETS UNAVAILABLE	MOUNTAIN FD/BROOK (AUTOMATIC AID)	MOUNTAIN_BROOK_FD	VERIFY - NO BEAT MATCH	1. MOUNTAIN BROOK FD | 2. ROCKY RIDGE FD | 3. HOMEWOOD FD | 4. BIRMINGHAM FD
2923 CAROLINA AVE	BESSEMER	35020	30TH ST S / 29TH ST S	BESSEMER FD	BESSEMER_FD	490	1. BIRMINGHAM FD | 2. LIPSCOMB FD | 3. BRIGHTON FD | 4. HUEYTOWN FD | 5. EASTERN VALLEY FD | 6. HOOVER FD
2923 CENTRAL AVE	HOMEWOOD	35209	29TH CT S / PARKRIDGE DR	HOMEWOOD FD	HOMEWOOD_FD	VERIFY - NO BEAT MATCH	1. BIRMINGHAM FD | 2. MOUNTAIN BROOK FD | 3. ROCKY RIDGE FD | 4. HOOVER FD
2923 CHACE LAKE DR	HOOVER	35244	WATERFORD PL / CHACE LAKE FWY	HOOVER FD	HOOVER_FD	469	1. ROCKY RIDGE FD | 2. NORTH SHELBY FD
2923 CHESTNUT RIDGE LN	UNINCORPORATED	35216	CHESTNUT RIDGE PL / CHESTNUT RIDGE CIR	ROCKY RIDGE FD (STATION 1)	RRST1_A	467	1. HOOVER FD | 2. NORTH SHELBY FD
2923 CIRCLE DR	HUEYTOWN	35023	PUBLIC ALY / 21ST ST & CRESCENT DR	HUEYTOWN FD	HUEYTOWN_FD	492	1. BESSEMER FD | 2. CONCORD FD | 3. PLEASANT GROVE FD | 4. BIRMINGHAM FD
2923 COLUMBIANA CT	VESTAVIA HILLS	35216	VERIFY - CROSS STREETS UNAVAILABLE	VESTAVIA FD	VESTAVIA_FD	469	1. ROCKY RIDGE FD | 2. HOOVER FD | 3. HOMEWOOD FD | 4. BIRMINGHAM FD
2923 CREEK LN NE	UNINCORPORATED	35215	FARRINGTON DR / COUNTRY VIEW TER	CENTER POINT FD	CPFD_2	440	1. BIRMINGHAM FD
2923 CRESCENT AVE	HOMEWOOD	35209	PUBLIC ALY / 29TH CT S	HOMEWOOD FD	HOMEWOOD_FD	469	1. BIRMINGHAM FD | 2. MOUNTAIN BROOK FD | 3. ROCKY RIDGE FD | 4. HOOVER FD
2923 EXETER AVE	BESSEMER	35020	30TH ST S / 29TH ST & PUBLIC ALY	BESSEMER FD	BESSEMER_FD	490	1. BIRMINGHAM FD | 2. LIPSCOMB FD | 3. BRIGHTON FD | 4. HOOVER FD | 5. HUEYTOWN FD | 6. EASTERN VALLEY FD
2923 HIGHWOOD CT	HUEYTOWN	35023	HIGHWOOD DR	HUEYTOWN FD	HUEYTOWN_FD	492	1. BESSEMER FD | 2. BIRMINGHAM FD | 3. PLEASANT GROVE FD | 4. CONCORD FD
2923 LELAND RD	HOMEWOOD	35209	PUBLIC ALY / MANHATTAN ST	HOMEWOOD FD	HOMEWOOD_FD	469	1. BIRMINGHAM FD | 2. MOUNTAIN BROOK FD | 3. ROCKY RIDGE FD | 4. HOOVER FD
2923 LOVELL LN	HUEYTOWN	35023	VIRGINIA DR	HUEYTOWN FD	HUEYTOWN_FD	489	1. CONCORD FD | 2. ADGER FD | 3. BESSEMER FD
2923 MARY TAYLOR RD	UNINCORPORATED	35210	LINCOLN ST / SELMA AVE	NO FIRE COVERAGE	COUNTY NO FD	447	1. IRONDALE FD | 2. BIRMINGHAM FD | 3. TRUSSVILLE FD | 4. REX LAKE FD
2923 NORWOOD BLVD	BIRMINGHAM	35234	30TH ST N / 29TH ST N	BIRMINGHAM FD	0905	435	NONE WITHIN 3 MILES - VERIFY
2923 PAHOKEE TRCE	UNINCORPORATED	35243	CLOUD LN / BRIDGEWATER RD		E102_R111	467	1. ROCKY RIDGE FD | 2. HOOVER FD | 3. BIRMINGHAM FD | 4. MOUNTAIN BROOK FD
2923 PEBBLE CREEK PKWY	UNINCORPORATED	35214	FORESTDALE BLVD	FORESTDALE FD	FORESTDALE_FD	416	1. BIRMINGHAM FD | 2. ADAMSVILLE FD | 3. BROOKSIDE FD
2923 RESERVE CT	VESTAVIA HILLS	35243	VERIFY - CROSS STREETS UNAVAILABLE	VESTAVIA FD/ROCKY RIDGE FD (STATION 2 - AUTOMATIC AID)	VEST_RRFD_2	467	1. HOOVER FD | 2. MOUNTAIN BROOK FD
2923 RIME VILLAGE DR	HOOVER	35216	VERIFY - CROSS STREETS UNAVAILABLE	HOOVER FD	HOOVER_FD	467	1. ROCKY RIDGE FD | 2. NORTH SHELBY FD
2923 SUMMIT DR	FULTONDALE	35068	SUMMIT WAY / SUMMIT PL	FULT ST	FULT_ST2	417	1. BIRMINGHAM FD | 2. FULTONDALE FD | 3. GARDENDALE FD
2923 UNA ST	UNINCORPORATED	35214	LORETTA ST / SARAH AVE	FORESTDALE FD	FORESTDALE_FD	418	1. BROOKSIDE FD | 2. BIRMINGHAM FD | 3. ADAMSVILLE FD | 4. MOUNT OLIVE FD | 5. GRAYSVILLE FD | 6. GARDENDALE FD
2923 VIRGINIA RD	MOUNTIAN BROOK	35223	PINE HAVEN DR / PINE CREST RD	MOUNTAIN FD/BROOK (AUTOMATIC AID)	MOUNTAIN_BROOK_FD	465	1. MOUNTAIN BROOK FD | 2. BIRMINGHAM FD | 3. HOMEWOOD FD | 4. ROCKY RIDGE FD | 5. IRONDALE FD
2924 10TH CT S	BIRMINGHAM	35205	30TH ST S / 29TH ST S	BIRMINGHAM FD	2206	465	NONE WITHIN 3 MILES - VERIFY
2924 11TH ALY N	BESSEMER	35020	VERIFY - CROSS STREETS UNAVAILABLE	BESSEMER FD	BESSEMER_FD	490	1. BRIGHTON FD | 2. BIRMINGHAM FD | 3. LIPSCOMB FD | 4. HUEYTOWN FD | 5. EASTERN VALLEY FD
2924 19TH ST N	HUEYTOWN	35023	29TH AVE N / 30TH AVE N & ASHWOOD RD	HUEYTOWN FD	HUEYTOWN_FD	489	1. BESSEMER FD | 2. CONCORD FD | 3. PLEASANT GROVE FD | 4. BIRMINGHAM FD
2924 24TH ST N	BIRMINGHAM	35207	PUBLIC ALY / 29TH AVE N	BIRMINGHAM FD	1306	417	NONE WITHIN 3 MILES - VERIFY
2924 2ND PL NW	BIRMINGHAM	35215	WESTCHESTER DR / 2NDPL NW & GLEN VALLEY LN	BIRMINGHAM FD	2803	442	NONE WITHIN 3 MILES - VERIFY
2924 30TH ST SW	BIRMINGHAM	35211	WALNUT ST SW / PARKLAWN AVE SW	BIRMINGHAM FD	2501	469	1. MIDFIELD FD
2924 33RD PL N	BIRMINGHAM	35207	PUBLIC ALY / 30TH AVE N	BIRMINGHAM FD	1302	435	NONE WITHIN 3 MILES - VERIFY
2924 33RD WAY N	BIRMINGHAM	35207	PUBLIC ALY / 30TH AVE N	BIRMINGHAM FD	1302	435	NONE WITHIN 3 MILES - VERIFY
2924 34TH ST N	BIRMINGHAM	35207	PUBLIC ALY / 29TH AVE N	BIRMINGHAM FD	1302	435	NONE WITHIN 3 MILES - VERIFY
2924 3RD AVE N	BIRMINGHAM	35203	31ST ST N & MESSER AIRPORT HWY / 29TH ST N	BIRMINGHAM FD	0101	465	NONE WITHIN 3 MILES - VERIFY
2924 3RD AVE S	BIRMINGHAM	35233	30TH ST S / 29TH ST S	BIRMINGHAM FD	2208	465	NONE WITHIN 3 MILES - VERIFY
2924 43RD AVE	BIRMINGHAM	35207	PUBLIC ALY	BIRMINGHAM FD	1303	435	1. NORTH SMITHFIELD DEPARTMENT FD | 2. FULTONDALE FD
2924 47TH AVE N	BIRMINGHAM	35207	PUBLIC ALY / LEWISBURG RD	BIRMINGHAM FD	1303	417	1. NORTH SMITHFIELD DEPARTMENT FD | 2. FULTONDALE FD
2924 48TH AVE N	BIRMINGHAM	35207	30TH ST N / PUBLIC ALY	BIRMINGHAM FD	1303	417	1. NORTH SMITHFIELD DEPARTMENT FD | 2. FULTONDALE FD
