1006 BARNES DR	UNINCORPORATED	35020	EASTERN VALLEY FD	EVFD_1	487	BESSEMER FD | MCADORY FD | BIRMINGHAM FD | HUEYTOWN FD
1006 BELCHER FERRY RD	UNINCORPORATED	35023	UNINCORPORATED FD	BIRMINGPORT_FD_1	497	BIRMINGPORT FD | WARRIOR RIVER FD | CONCORD FD | BIRMINGHAM FD
1006 BIVENS CHAPEL RD	BOOKSIDE	35214	BOOKSIDE FD	BROOKSIDE_FD_1	418	ADAMSVILLE FD | BROOKSIDE FD | GRAYSVILLE FD | FORESTDALE FD
1006 BROADMOOR DR	BIRMINGHAM	35235	BIRMINGHAM FD	3002	447	CENTER POINT FD | IRONDALE FD | TRUSSVILLE FD | TARRANT FD
1006 BROADWAY ST	HOMEWOOD	35209	HOMEWOOD FD	HOMEWOOD_FD	469	HOOVER FD | VESTAVIA HILLS FD | BIRMINGHAM FD | ROCKY RIDGE FD
1006 BROOKLANE DR	HUEYTOWN	35023	HUEYTOWN FD	HUEYTOWN_FD	492	BESSEMER FD | BRIGHTON FD | CONCORD FD | PLEASANT GROVE FD
1006 CAHABA ST	BIRMINGHAM	35234	BIRMINGHAM FD	0805	465	TARRANT FD | MOUNTAIN BROOK FD | FULTONDALE FD | NORTH SMITHFIELD FD
1006 CANDY MOUNTAIN RD	UNINCORPORATED	35217	CENTER POINT FD/FULTONDALE FD (AUTOMATIC AID - STRUCTURE FIRES ONLY)	CP_All_FULT FIRE	435	BIRMINGHAM FD | GARDENDALE FD | GLENNWOOD FD | TARRANT FD
1006 CANNON CIR	UNINCORPORATED	35235	CENTER POINT FD/TRUSSVILLE  FD (AUTOMATIC AID - STRUCTURE FIRES ONLY)	CPFD7_AA	447	BIRMINGHAM FD | IRONDALE FD | PALMERDALE FD | FULTONDALE FD
1006 CENTRAL AVE	BRIGHTON	35020	BRIGHTON FD	BRIGHTON_FD	490	BIRMINGHAM FD | MIDFIELD FD | FAIRFIELD FD | BESSEMER FD
1006 CHACE LAKE PKWY	HOOVER	35244	HOOVER FD	HOOVER_FD	469	ROCKY RIDGE FD | NORTH SHELBY FD | VESTAVIA HILLS FD | BESSEMER FD
1006 CHALKVILLE SCHOOL RD	UNINCORPORATED	35215	CENTER POINT FD	CPFD_7	439	BIRMINGHAM FD | TRUSSVILLE FD | IRONDALE FD | PALMERDALE FD
1006 COLEMAN DR	UNINCORPORATED	35111	MCCALLA FD	MCCALLA_FD_1	489	BESSEMER FD | MCADORY FD | LAKEVIEW FD | HUEYTOWN FD
1006 CREST RD	LEEDS	35094	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	465	REX LAKE FD | BIRMINGHAM FD | IRONDALE FD | TRUSSVILLE FD
1006 CROWNE RESERVE DR	HOOVER	35244	HOOVER FD	HOOVER_FD	487	ROCKY RIDGE FD | HELENA FD | BESSEMER FD | VESTAVIA HILLS FD
1006 DARTMOUTH CT	BESSEMER	35020	BESSEMER FD	BESSEMER_FD	487	EASTERN VALLEY FD | BIRMINGHAM FD | HUEYTOWN FD | LIPSCOMB FD
1006 DR MARTIN LUTHER KING DR	MIDFIELD	35228	MIDFIELD FD	MIDFIELD_FD	490	FAIRFIELD FD | BRIGHTON FD | BIRMINGHAM FD | LIPSCOMB FD
1006 EASTERN MANOR DR	BIRMINGHAM	35215	BIRMINGHAM FD	2907	441	CENTER POINT FD | TARRANT FD | FULTONDALE FD | GARDENDALE FD
1006 EUCLID AVE	MOUNTIAN BROOK	35213	MOUNTAIN FD/BROOK (AUTOMATIC AID)	MOUNTAIN_BROOK_FD	465	BIRMINGHAM FD | IRONDALE FD | VESTAVIA HILLS FD | ROCKY RIDGE FD
1006 FAIRFAX AVE	BESSEMER	35020	BESSEMER FD	BESSEMER_FD	487	EASTERN VALLEY FD | BIRMINGHAM FD | LIPSCOMB FD | HUEYTOWN FD
1006 FLINT HILL LN	BESSEMER	35022	BESSEMER FD	BESSEMER_FD	487	MCCALLA FD | EASTERN VALLEY FD | MCADORY FD | HUEYTOWN FD
1006 FOREST RD	UNINCORPORATED	35023	NO FIRE COVERAGE	COUNTY NO FD	VERIFY - NO BEAT MATCH	PLEASANT GROVE FD | BIRMINGHAM FD | HUEYTOWN FD | CONCORD FD
1006 GAIL DR	ADAMSVILLE	35005	ADAMSVILLE FD	ADAMSVILLE_FD	415	FORESTDALE FD | MINOR FD | MULGA FD | BIRMINGHAM FD
1006 GARDENS PL	HOOVER	35216	HOOVER FD	HOOVER_FD	467	ROCKY RIDGE FD | NORTH SHELBY FD | VESTAVIA HILLS FD | BESSEMER FD
1006 GRACE ST	HOMEWOOD	35209	HOMEWOOD FD	HOMEWOOD_FD	469	BIRMINGHAM FD | VESTAVIA HILLS FD | MOUNTAIN BROOK FD | ROCKY RIDGE FD
1006 GRAYMONT AVE W	BIRMINGHAM	35204	BIRMINGHAM FD	1404	469	HOMEWOOD FD | FAIRFIELD FD | MINOR FD | FORESTDALE FD
1006 HAMPTON PARK DR	HOOVER	35216	HOOVER FD	HOOVER_FD	467	ROCKY RIDGE FD | NORTH SHELBY FD | VESTAVIA HILLS FD | BESSEMER FD
1006 HAMPTON PL	HOOVER	35216	HOOVER FD	HOOVER_FD	467	ROCKY RIDGE FD | VESTAVIA HILLS FD | NORTH SHELBY FD | BESSEMER FD
1006 HANNAH DR	WARRIOR	35180	WARRIOR FD	WARRIOR_FD	420	CANE CREEK FD | KIMBERLY FD | CORNER FD | PALMERDALE FD
1006 HIGHLAND RD	HOMEWOOD	35209	HOMEWOOD FD	HOMEWOOD_FD	469	BIRMINGHAM FD | VESTAVIA HILLS FD | MOUNTAIN BROOK FD | ROCKY RIDGE FD
1006 HILLCREST AVE	BIRMINGHAM	35235	BIRMINGHAM FD	2703	447	IRONDALE FD | CENTER POINT FD | TRUSSVILLE FD | TARRANT FD
1006 HILLCREST DR	BESSEMER	35022	BESSEMER FD	BESSEMER_FD	488	MCADORY FD | INDIAN FORD FD | EASTERN VALLEY FD | HOOVER FD
1006 HUCKLEBERRY LN	HOOVER	35226	HOOVER FD	HOOVER_FD	469	BIRMINGHAM FD | HOMEWOOD FD | VESTAVIA HILLS FD | ROCKY RIDGE FD
1006 INDIANA ST	BIRMINGHAM	35224	BIRMINGHAM FD	1701	415	FAIRFIELD FD | MINOR FD | PLEASANT GROVE FD | ADAMSVILLE FD
1006 IRVING RD	HOMEWOOD	35209	HOMEWOOD FD	HOMEWOOD_FD	469	BIRMINGHAM FD | VESTAVIA HILLS FD | MOUNTAIN BROOK FD | ROCKY RIDGE FD
1006 IVY HILLS CIR	HOOVER	35216	HOOVER FD	HOOVER_FD	467	ROCKY RIDGE FD | VESTAVIA HILLS FD | NORTH SHELBY FD | BIRMINGHAM FD
1006 KNOPF DR	UNINCORPORATED	35180	NO FIRE COVERAGE	COUNTY NO FD	437	WARRIOR FD | CANE CREEK FD | KIMBERLY FD | CORNER FD
1006 LAKESHORE RDG	BIRMINGHAM	35211	BIRMINGHAM FD	0401	469	HOMEWOOD FD | HOOVER FD | VESTAVIA HILLS FD | ROCKY RIDGE FD
1006 LOVE ST	HUEYTOWN	35023	HUEYTOWN FD	HUEYTOWN_FD	492	PLEASANT GROVE FD | BIRMINGHAM FD | CONCORD FD | BESSEMER FD
1006 MEADOWS DR	IRONDALE	35235	IRONDALE FD	IRONDALE_FD	447	TRUSSVILLE FD | BIRMINGHAM FD | CENTER POINT FD | LEEDS FD
1006 MELROSE PL	HOMEWOOD	35209	HOMEWOOD FD	HOMEWOOD_FD	469	BIRMINGHAM FD | VESTAVIA HILLS FD | HOOVER FD | ROCKY RIDGE FD
1006 MOONCREST LN	UNINCORPORATED	35005	FORESTDALE FD	FORESTDALE_FD	418	ADAMSVILLE FD | GRAYSVILLE FD | BROOKSIDE FD | MINOR FD
1006 NORTH MOUNTAIN DR	FULTONDALE	35068	FULT ST	FULT_ST1	435	FULTONDALE FD | CENTER POINT FD | TARRANT FD | BIRMINGHAM FD
1006 OAK ST	WARRIOR	35180	WARRIOR FD	WARRIOR_FD	VERIFY - NO BEAT MATCH	CANE CREEK FD | KIMBERLY FD | CORNER FD | PALMERDALE FD
1006 OLD PATTON FERRY RD	UNINCORPORATED	35006	NO FIRE COVERAGE	COUNTY NO FD	495	WARRIOR RIVER FD | BIRMINGPORT FD | CONCORD FD | BIRMINGHAM FD
1006 OLD ROCKY RIDGE LN	UNINCORPORATED	35216	ROCKY RIDGE FD (STATION 1)	RRST1_A	467	HOOVER FD | NORTH SHELBY FD | VESTAVIA HILLS FD | BIRMINGHAM FD
1006 OLD WARRIOR RIVER RD	HUEYTOWN	35023	HUEYTOWN FD	HUEYTOWN_FD	492	BIRMINGHAM FD | BESSEMER FD | BRIGHTON FD | PLEASANT GROVE FD
1006 OVERTON AVE	TARRANT	35217	TARRANT FD	TARRANT_FD	441	BIRMINGHAM FD | FULTONDALE FD | CENTER POINT FD | NORTH SMITHFIELD FD
1006 OXMOOR RD	HOMEWOOD	35209	HOMEWOOD FD	HOMEWOOD_FD	469	BIRMINGHAM FD | VESTAVIA HILLS FD | ROCKY RIDGE FD | MOUNTAIN BROOK FD
1006 PARRISH CT	IRONDALE	35235	CENTER POINT FD | IRONDALE FD	BIRMINGHAM_FD | IRONDALE_FD	447	BIRMINGHAM FD | TRUSSVILLE FD | LEEDS FD | REX LAKE FD
1006 QUAIL RUN	TRUSSVILLE	35173	TRUSSVILLE FD (STATION 2)	TRUSS_201	447	BIRMINGHAM FD | IRONDALE FD | LEEDS FD | CENTER POINT FD
1006 RONDA LN	UNINCORPORATED	35214	FORESTDALE FD	FORESTDALE_FD	417	BIRMINGHAM FD | FULTONDALE FD | ADAMSVILLE FD | BROOKSIDE FD
1006 RUE DEVILLE	HOMEWOOD	35209	HOMEWOOD FD	HOMEWOOD_FD	469	HOOVER FD | VESTAVIA HILLS FD | BIRMINGHAM FD | ROCKY RIDGE FD
1006 SADDLE CREEK PKWY	UNINCORPORATED	35242	REX LAKE FD (SHELBY COUNTY)	REX_LAKE_FD	465	BIRMINGHAM FD | HOOVER FD | IRONDALE FD | LEEDS FD
1006 SHADES CREST RD	UNINCORPORATED	35226	NO FIRE COVERAGE	COUNTY NO FD	469	HOOVER FD | HOMEWOOD FD | BIRMINGHAM FD | VESTAVIA HILLS FD
1006 SHARPSBURG CIR	IRONDALE	35213	IRONDALE FD	IRONDALE_FD	465	BIRMINGHAM FD | MOUNTAIN BROOK FD | REX LAKE FD | VESTAVIA HILLS FD
1006 SUMMIT PL	BIRMINGHAM	35243	ROCKY RIDGE FD/BIRMINGHAM FD (AUTOMATIC AID)	MUTUAL_RESP_RRFD_BFD	VERIFY - NO BEAT MATCH	VESTAVIA HILLS FD | MOUNTAIN BROOK FD | REX LAKE FD | HOOVER FD
1006 T ST	BIRMINGHAM	35235	BIRMINGHAM FD	2703	447	IRONDALE FD | CENTER POINT FD | TRUSSVILLE FD | TARRANT FD
1006 TIMBERLINE WEST	BESSEMER	35022	BESSEMER FD	BESSEMER_FD	487	EASTERN VALLEY FD | MCADORY FD | MCCALLA FD | HUEYTOWN FD
1006 VALLEY VIEW LN	UNINCORPORATED	35020	NO FIRE COVERAGE	COUNTY NO FD	487	BESSEMER FD | EASTERN VALLEY FD | BIRMINGHAM FD | MCADORY FD
1006 WICKFORD RD	VESTAVIA HILLS	35216	VESTAVIA FD	VESTAVIA_FD	467	VESTAVIA HILLS FD | ROCKY RIDGE FD | HOMEWOOD FD | MOUNTAIN BROOK FD
1006 WILD FOREST DR	HOMEWOOD	35209	HOMEWOOD FD	HOMEWOOD_FD	469	ROCKY RIDGE FD | VESTAVIA HILLS FD | MOUNTAIN BROOK FD | BIRMINGHAM FD
1006 WILDWOOD XING	BIRMINGHAM	35211	BIRMINGHAM FD	0401	469	HOMEWOOD FD | HOOVER FD | VESTAVIA HILLS FD | ROCKY RIDGE FD
1006 WILKES RD	MIDFIELD	35228	MIDFIELD FD	MIDFIELD_FD	490	BRIGHTON FD | BIRMINGHAM FD | FAIRFIELD FD | LIPSCOMB FD
1006 WISTERIA PL	HOOVER	35216	HOOVER FD	HOOVER_FD	467	ROCKY RIDGE FD | VESTAVIA HILLS FD | NORTH SHELBY FD | HOMEWOOD FD
10061 COUNTY LINE RD	UNINCORPORATED	35062	CORNER FD/BAGLEY (AUTOMATIC AID)	CORNER/BAGLEY AA	423	MT. OLIVE FD | CANE CREEK FD | WARRIOR FD | GRAYSVILLE FD
10065 COUNTY LINE RD	UNINCORPORATED	35062	CORNER FD/BAGLEY (AUTOMATIC AID)	CORNER/BAGLEY AA	VERIFY - NO BEAT MATCH	MT. OLIVE FD | CANE CREEK FD | WARRIOR FD | GRAYSVILLE FD
10065 TAYLORS FERRY RD	UNINCORPORATED	35023	UNINCORPORATED FD	BIRMINGPORT_FD_1	497	BIRMINGPORT FD | WARRIOR RIVER FD | CONCORD FD | BIRMINGHAM FD
10067 COUNTY LINE RD	UNINCORPORATED	35062	CORNER FD/BAGLEY (AUTOMATIC AID)	CORNER/BAGLEY AA	VERIFY - NO BEAT MATCH	MT. OLIVE FD | CANE CREEK FD | WARRIOR FD | GRAYSVILLE FD
1007 10TH ST SE	GRAYSVILLE	35073	GRAYSVILLE FD	GRAYSVILLE FD	425	ADAMSVILLE FD | FORESTDALE FD | BROOKSIDE FD | SHADY GROVE FD
1007 11TH AVE	PLEASANT GROVE	35127	PLEASANT FD/GROVE (AUTOMATIC AID)	PLEASANT_GROVE_FD	492	BIRMINGHAM FD | HUEYTOWN FD | CONCORD FD | SYLVAN SPRINGS FD
1007 11TH PL N	BIRMINGHAM	35204	BIRMINGHAM FD	0610	469	HOMEWOOD FD | MOUNTAIN BROOK FD | TARRANT FD | NORTH SMITHFIELD FD
1007 11TH ST N	BESSEMER	35020	BESSEMER FD	BESSEMER_FD	487	HUEYTOWN FD | EASTERN VALLEY FD | BRIGHTON FD | BIRMINGHAM FD
1007 12TH ST	MIDFIELD	35228	MIDFIELD FD	MIDFIELD_FD	490	BRIGHTON FD | FAIRFIELD FD | HUEYTOWN FD | BESSEMER FD
1007 14TH AVE N	BESSEMER	35020	BESSEMER FD	BESSEMER_FD	487	HUEYTOWN FD | EASTERN VALLEY FD | BRIGHTON FD | BIRMINGHAM FD
1007 15TH AVE N	BESSEMER	35020	BESSEMER FD	BESSEMER_FD	487	HUEYTOWN FD | EASTERN VALLEY FD | BRIGHTON FD | BIRMINGHAM FD
1007 15TH ST SW	BIRMINGHAM	35211	BIRMINGHAM FD	1502	469	HOMEWOOD FD | FAIRFIELD FD | MIDFIELD FD | HOOVER FD
1007 17TH ST	BIRMINGHAM	35218	BIRMINGHAM FD	1605	415	FAIRFIELD FD | MINOR FD | ADAMSVILLE FD | FORESTDALE FD
1007 19TH ST N	BESSEMER	35020	BESSEMER FD	BESSEMER_FD	490	HUEYTOWN FD | BRIGHTON FD | BIRMINGHAM FD | LIPSCOMB FD
1007 19TH ST SW	BIRMINGHAM	35211	BIRMINGHAM FD	1501	469	HOMEWOOD FD | MIDFIELD FD | FAIRFIELD FD | HOOVER FD
1007 1ST AVE N	BESSEMER	35020	BESSEMER FD	BESSEMER_FD	487	EASTERN VALLEY FD | BIRMINGHAM FD | HUEYTOWN FD | BRIGHTON FD
1007 1ST ST	BIRMINGHAM	35214	BIRMINGHAM FD	1802	416	FORESTDALE FD | MINOR FD | ADAMSVILLE FD | FAIRFIELD FD
1007 20TH ST SW	BIRMINGHAM	35211	BIRMINGHAM FD	1501	469	HOMEWOOD FD | MIDFIELD FD | FAIRFIELD FD | HOOVER FD
1007 26TH AVE N	HUEYTOWN	35023	HUEYTOWN FD	HUEYTOWN_FD	489	BESSEMER FD | CONCORD FD | EASTERN VALLEY FD | BRIGHTON FD
1007 28TH PL S	BIRMINGHAM	35205	BIRMINGHAM FD	2206	465	MOUNTAIN BROOK FD | HOMEWOOD FD | ROCKY RIDGE FD | VESTAVIA HILLS FD
1007 30TH ST S	BIRMINGHAM	35205	BIRMINGHAM FD	2205	465	MOUNTAIN BROOK FD | HOMEWOOD FD | ROCKY RIDGE FD | TARRANT FD
1007 34TH CT N	BESSEMER	35020	BESSEMER FD	BESSEMER_FD	490	BRIGHTON FD | BIRMINGHAM FD | LIPSCOMB FD | HUEYTOWN FD
1007 37TH PL N	BIRMINGHAM	35234	BIRMINGHAM FD	0805	465	TARRANT FD | MOUNTAIN BROOK FD | FULTONDALE FD | NORTH SMITHFIELD FD
1007 42ND ST S	BIRMINGHAM	35222	BIRMINGHAM FD	2204	465	MOUNTAIN BROOK FD | HOMEWOOD FD | IRONDALE FD | TARRANT FD
1007 44TH ST	BIRMINGHAM	35208	BIRMINGHAM FD	2403	469	FAIRFIELD FD | MIDFIELD FD | MINOR FD | ADAMSVILLE FD
1007 46TH ST	BIRMINGHAM	35208	BIRMINGHAM FD	2403	469	FAIRFIELD FD | MIDFIELD FD | MINOR FD | ADAMSVILLE FD
1007 4TH AVE W	BIRMINGHAM	35204	BIRMINGHAM FD	1404	VERIFY - NO BEAT MATCH	HOMEWOOD FD | FAIRFIELD FD | MINOR FD | FORESTDALE FD
1007 4TH TER	PLEASANT GROVE	35127	PLEASANT FD/GROVE (AUTOMATIC AID)	PLEASANT_GROVE_FD	492	BIRMINGHAM FD | HUEYTOWN FD | MIDFIELD FD | FAIRFIELD FD
1007 5TH PL N	BIRMINGHAM	35204	BIRMINGHAM FD	0604	469	HOMEWOOD FD | NORTH SMITHFIELD FD | MOUNTAIN BROOK FD | TARRANT FD
1007 6TH AVE	MIDFIELD	35228	MIDFIELD FD	MIDFIELD_FD	490	FAIRFIELD FD | HUEYTOWN FD | BIRMINGHAM FD | BRIGHTON FD
1007 6TH AVE N	BESSEMER	35020	BESSEMER FD	BESSEMER_FD	487	EASTERN VALLEY FD | HUEYTOWN FD | BIRMINGHAM FD | BRIGHTON FD
1007 7TH ST	MIDFIELD	35228	MIDFIELD FD	MIDFIELD_FD	490	FAIRFIELD FD | BRIGHTON FD | HUEYTOWN FD | BIRMINGHAM FD
1007 80TH ST S	BIRMINGHAM	35206	BIRMINGHAM FD	1903	VERIFY - NO BEAT MATCH	IRONDALE FD | MOUNTAIN BROOK FD | TARRANT FD | CENTER POINT FD
1007 8TH AVE SE	GRAYSVILLE	35073	GRAYSVILLE FD	GRAYSVILLE FD	425	ADAMSVILLE FD | FORESTDALE FD | BROOKSIDE FD | SHADY GROVE FD
1007 8TH ST	MIDFIELD	35228	MIDFIELD FD	MIDFIELD_FD	490|492	FAIRFIELD FD | BRIGHTON FD | HUEYTOWN FD | BIRMINGHAM FD
1007 8TH ST	PLEASANT GROVE	35127	PLEASANT FD/GROVE (AUTOMATIC AID)	PLEASANT_GROVE_FD	490|492	BIRMINGHAM FD | HUEYTOWN FD | CONCORD FD | SYLVAN SPRINGS FD
1007 9TH AVE N	BESSEMER	35020	BESSEMER FD	BESSEMER_FD	487	HUEYTOWN FD | EASTERN VALLEY FD | BRIGHTON FD | BIRMINGHAM FD
1007 ALTADENA RISE	SHELBY COUNTY	35242	HOOVER FD	SHELBY COUNTY	VERIFY - NO BEAT MATCH	ROCKY RIDGE FD | VESTAVIA HILLS FD | NORTH SHELBY FD | BIRMINGHAM FD
1007 ASBURY CIR	HELENA	35022	HELENA FD (SHELBY COUNTY)	HELENA_FD	488	INDIAN FORD FD | HOOVER FD | MCADORY FD | BESSEMER FD
1007 AVENUE J	BESSEMER	35020	BESSEMER FD	BESSEMER_FD	487	EASTERN VALLEY FD | BIRMINGHAM FD | LIPSCOMB FD | HOOVER FD
1007 BARNES DR	UNINCORPORATED	35020	EASTERN VALLEY FD	EVFD_1	487	BESSEMER FD | BIRMINGHAM FD | MCADORY FD | HUEYTOWN FD
1007 BEAUMONT RD	BESSEMER	35022	BESSEMER FD	BESSEMER_FD	487	EASTERN VALLEY FD | HUEYTOWN FD | MCCALLA FD | MCADORY FD
1007 BIVENS CHAPEL RD	BOOKSIDE	35214	BOOKSIDE FD	BROOKSIDE_FD_1	418	BROOKSIDE FD | ADAMSVILLE FD | GRAYSVILLE FD | FORESTDALE FD
1007 BLACKERBY LN	BESSEMER	35022	BESSEMER FD	BESSEMER_FD	488	INDIAN FORD FD | MCADORY FD | HOOVER FD | HELENA FD
1007 BRIAN DR	LEEDS	35094	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	447	REX LAKE FD | BIRMINGHAM FD | IRONDALE FD | TRUSSVILLE FD
1007 CANDY MOUNTAIN RD	UNINCORPORATED	35217	CENTER POINT FD/FULTONDALE FD (AUTOMATIC AID - STRUCTURE FIRES ONLY)	CP_All_FULT FIRE	435	BIRMINGHAM FD | GARDENDALE FD | GLENNWOOD FD | TARRANT FD
1007 CASTLEMAINE TRL	BIRMINGHAM	35226	BIRMINGHAM FD	0401	469	HOOVER FD | HOMEWOOD FD | VESTAVIA HILLS FD | ROCKY RIDGE FD
1007 CHACE LAKE PKWY	HOOVER	35244	HOOVER FD	HOOVER_FD	469	ROCKY RIDGE FD | NORTH SHELBY FD | VESTAVIA HILLS FD | BESSEMER FD
1007 CHERRY ST	MIDFIELD	35228	MIDFIELD FD	MIDFIELD_FD	490	BRIGHTON FD | BIRMINGHAM FD | FAIRFIELD FD | BESSEMER FD
1007 COLINA ST	HOOVER	35244	HOOVER FD	HOOVER_FD	487	BESSEMER FD | ROCKY RIDGE FD | HELENA FD | INDIAN FORD FD
1007 CORAL ST	BIRMINGHAM	35211	BIRMINGHAM FD	0401	VERIFY - NO BEAT MATCH	HOMEWOOD FD | HOOVER FD | MIDFIELD FD | LIPSCOMB FD
1007 CREST RD	LEEDS	35094	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	465	REX LAKE FD | BIRMINGHAM FD | IRONDALE FD | TRUSSVILLE FD
1007 CROWNE RESERVE DR	HOOVER	35244	HOOVER FD	HOOVER_FD	487	ROCKY RIDGE FD | HELENA FD | BESSEMER FD | VESTAVIA HILLS FD
1007 DOGWOOD PL	UNINCORPORATED	35023	CONCORD FD	CFD_1	489	HUEYTOWN FD | BIRMINGHAM FD | PLEASANT GROVE FD | SYLVAN SPRINGS FD
1007 EDGEWOOD BLVD	HOMEWOOD	35209	HOMEWOOD FD	HOMEWOOD_FD	469	BIRMINGHAM FD | VESTAVIA HILLS FD | HOOVER FD | ROCKY RIDGE FD
1007 ERIE ST	BIRMINGHAM	35064	BIRMINGHAM FD	1701	415	FAIRFIELD FD | MINOR FD | ADAMSVILLE FD | PLEASANT GROVE FD
1007 ESSEX RD	BIRMINGHAM	35222	BIRMINGHAM FD	2203	465	MOUNTAIN BROOK FD | HOMEWOOD FD | IRONDALE FD | ROCKY RIDGE FD
1007 EUCLID AVE	MOUNTIAN BROOK	35213	MOUNTAIN FD/BROOK (AUTOMATIC AID)	MOUNTAIN_BROOK_FD	465	BIRMINGHAM FD | IRONDALE FD | VESTAVIA HILLS FD | ROCKY RIDGE FD
1007 FAIRFAX AVE	BESSEMER	35020	BESSEMER FD	BESSEMER_FD	487	EASTERN VALLEY FD | BIRMINGHAM FD | LIPSCOMB FD | HUEYTOWN FD
1007 FERRO AVE	UNINCORPORATED	35020	EASTERN VALLEY FD	EVFD_1	487	BESSEMER FD | MCADORY FD | MCCALLA FD | HUEYTOWN FD
1007 FIREWOOD CIR	VESTAVIA HILLS	35243	VESTAVIA FD	VESTAVIA_FD	466	MOUNTAIN BROOK FD | VESTAVIA HILLS FD | ROCKY RIDGE FD | BIRMINGHAM FD
1007 FLINT HILL LN	BESSEMER	35022	BESSEMER FD	BESSEMER_FD	487	MCCALLA FD | EASTERN VALLEY FD | MCADORY FD | HUEYTOWN FD
1007 FOREST CIR	HUEYTOWN	35023	HUEYTOWN FD	HUEYTOWN_FD	492	PLEASANT GROVE FD | CONCORD FD | BESSEMER FD | BIRMINGHAM FD
1007 GADSDEN HWY	BIRMINGHAM	35235	CENTER POINT FD	BIRMINGHAM_FD	447	BIRMINGHAM FD | IRONDALE FD | TRUSSVILLE FD | LEEDS FD
1007 HAMPTON PARK DR	HOOVER	35216	HOOVER FD	HOOVER_FD	467	ROCKY RIDGE FD | NORTH SHELBY FD | VESTAVIA HILLS FD | BESSEMER FD
1007 HAMPTON PL	HOOVER	35216	HOOVER FD	HOOVER_FD	467	ROCKY RIDGE FD | VESTAVIA HILLS FD | NORTH SHELBY FD | BESSEMER FD
1007 HILLCREST AVE	BIRMINGHAM	35235	BIRMINGHAM FD	2703	447	IRONDALE FD | CENTER POINT FD | TRUSSVILLE FD | TARRANT FD
1007 HUCKLEBERRY LN	HOOVER	35226	HOOVER FD	HOOVER_FD	469	BIRMINGHAM FD | HOMEWOOD FD | VESTAVIA HILLS FD | ROCKY RIDGE FD
1007 IRVING RD	HOMEWOOD	35209	HOMEWOOD FD	HOMEWOOD_FD	469	BIRMINGHAM FD | VESTAVIA HILLS FD | MOUNTAIN BROOK FD | ROCKY RIDGE FD
1007 IVY HILLS CIR	HOOVER	35216	HOOVER FD	HOOVER_FD	467	ROCKY RIDGE FD | VESTAVIA HILLS FD | NORTH SHELBY FD | BIRMINGHAM FD
1007 KNOPF DR	UNINCORPORATED	35180	NO FIRE COVERAGE	COUNTY NO FD	437	WARRIOR FD | CANE CREEK FD | KIMBERLY FD | CORNER FD
1007 LAKESHORE RDG	BIRMINGHAM	35211	BIRMINGHAM FD	0401	469	HOMEWOOD FD | HOOVER FD | VESTAVIA HILLS FD | ROCKY RIDGE FD
1007 LANE DR	UNINCORPORATED	35224	MINOR FD	MINOR_FD_1	498	BIRMINGHAM FD | ADAMSVILLE FD | FORESTDALE FD | PLEASANT GROVE FD
1007 LAUREL LAKES DR	HELENA	35022	HELENA FD (SHELBY COUNTY)	HELENA_FD	VERIFY - NO BEAT MATCH	INDIAN FORD FD | MCADORY FD | HOOVER FD | BESSEMER FD
1007 LEONARD RD	UNINCORPORATED	35071		AA KIMBERLY 2 MT_O	VERIFY - NO BEAT MATCH	MT. OLIVE FD | CORNER FD | KIMBERLY FD | MORRIS FD
1007 MAIN ST	GARDENDALE	35071	GARDENDALE FD	GARDENDALE_FD	421	MT. OLIVE FD | FULTONDALE FD | CENTER POINT FD | GLENNWOOD FD
1007 MANOR DR	UNINCORPORATED	35020	NO FIRE COVERAGE	COUNTY NO FD	487	BESSEMER FD | EASTERN VALLEY FD | BIRMINGHAM FD | HOOVER FD
1007 MEADOWS DR	IRONDALE	35235	IRONDALE FD	IRONDALE_FD	447	TRUSSVILLE FD | BIRMINGHAM FD | CENTER POINT FD | LEEDS FD
1007 MELROSE PL	HOMEWOOD	35209	HOMEWOOD FD	HOMEWOOD_FD	469	BIRMINGHAM FD | VESTAVIA HILLS FD | HOOVER FD | ROCKY RIDGE FD
1007 MOONCREST LN	UNINCORPORATED	35005	FORESTDALE FD	FORESTDALE_FD	418	ADAMSVILLE FD | GRAYSVILLE FD | BROOKSIDE FD | MINOR FD
1007 NORMANDALE DR	UNINCORPORATED	35023	CONCORD FD	CFD_1	498	HUEYTOWN FD | PLEASANT GROVE FD | BIRMINGHAM FD | SYLVAN SPRINGS FD
1007 OAK ST	WARRIOR	35180	WARRIOR FD	WARRIOR_FD	420	CANE CREEK FD | KIMBERLY FD | CORNER FD | PALMERDALE FD
1007 OLD WARRIOR RIVER RD	HUEYTOWN	35023	HUEYTOWN FD	HUEYTOWN_FD	492	BIRMINGHAM FD | BESSEMER FD | PLEASANT GROVE FD | BRIGHTON FD
1007 ONTARIO ST	BRIGHTON	35020	BRIGHTON FD	BRIGHTON_FD	490	BESSEMER FD | BIRMINGHAM FD | LIPSCOMB FD | MIDFIELD FD
1007 OVERHILL RD	BESSEMER	35022	BESSEMER FD	BESSEMER_FD	488	MCADORY FD | INDIAN FORD FD | EASTERN VALLEY FD | HELENA FD
