437 SURREY CIR	BESSEMER	35022	ROYAL COACH CIR	BESSEMER FD	BESSEMER_FD	487	1. MCCALLA FD | 2. MCADORY FD | 3. EASTERN VALLEY FD | 4. HUEYTOWN FD
437 TILSON RD	ADAMSVILLE	35005	TILSON AVE / GLASGOW AVE & PARK AVE	ADAMSVILLE FD	ADAMSVILLE_FD	415	1. GRAYSVILLE FD | 2. SHADY GROVE FD | 3. FORESTDALE FD | 4. MULGA FD | 5. MAYTOWN FD | 6. BROOKSIDE FD | 7. MINOR FD | 8. WEST JEFFERSON FD
437 TUPELO RD	CENTER POINT	35215	5TH ST NW / OAK ST NW	CENTER POINT FD	CPFD_1	441	1. BIRMINGHAM FD
437 TUPELO WAY	CENTER POINT	35215	TUPELO RD / 20TH AVE NW & TUPELO RD	CENTER POINT FD	CPFD_1	441	1. BIRMINGHAM FD
437 UNIVERSITY BLVD	BIRMINGHAM	35205	6TH ST S / 16TH AVE S & GREEN SPRINGS HWY	BIRMINGHAM FD	0208	469	NONE WITHIN 3 MILES - VERIFY
437 VALLEY RD	FAIRFIELD	35064	CROSS ST / PUBLIC ALY	FAIRFIELD FD	FAIRFIELD_FD	494	1. BIRMINGHAM FD | 2. MIDFIELD FD
437 VENTURA DR E	IRONDALE	35235	DEL RIO DR / NAVARO LN	CENTER POINT FD | IRONDALE FD	BIRMINGHAM_FD | IRONDALE_FD	447	NONE WITHIN 3 MILES - VERIFY
437 VES TRCE	VESTAVIA HILLS	35216	VESCLUB CIR / VES TRACE CIR	VESTAVIA FD	VESTAVIA_FD	467	1. ROCKY RIDGE FD | 2. MOUNTAIN BROOK FD | 3. HOMEWOOD FD | 4. BIRMINGHAM FD | 5. HOOVER FD
437 WEDGEWORTH RD	BIRMINGHAM	35215	6TH ST NW / ROEBUCK LAWN DR	BIRMINGHAM FD	3001	441	NONE WITHIN 3 MILES - VERIFY
437 WEST SMITHFIELD DR	BIRMINGHAM	35061	VERIFY - CROSS STREETS UNAVAILABLE	BIRMINGHAM FD	1102	492	1. PLEASANT GROVE FD | 2. HUEYTOWN FD
437 WESTCHESTER DR	BIRMINGHAM	35215	FOX GLEN RD NW / CARLETON RD NW	BIRMINGHAM FD	2803	442	NONE WITHIN 3 MILES - VERIFY
437 WESTHILLS CT	BESSEMER	35022	ALICE ST / 5TH AVE	BESSEMER FD	BESSEMER_FD	487	1. EASTERN VALLEY FD | 2. HUEYTOWN FD | 3. MCADORY FD | 4. MCCALLA FD | 5. BIRMINGHAM FD
437 WESTWOOD AVE	ADAMSVILLE	35005	FLOWER ST / WESTWOOD DR	ADAMSVILLE FD	ADAMSVILLE_FD	415	1. FORESTDALE FD | 2. GRAYSVILLE FD | 3. SHADY GROVE FD | 4. MINOR FD | 5. MULGA FD | 6. MAYTOWN FD | 7. BROOKSIDE FD | 8. BIRMINGHAM FD
437 WILLA LN	GARDENDALE	35071	VERIFY - CROSS STREETS UNAVAILABLE	GARDENDALE FD	GARDENDALE_FD	421	1. MOUNT OLIVE FD | 2. FULTONDALE FD | 3. GLENNWOOD FD
437 WOODLAND DR	HOMEWOOD	35209	PUBLIC ALY / FORREST DR	HOMEWOOD FD	HOMEWOOD_FD	469	1. BIRMINGHAM FD | 2. HOOVER FD | 3. ROCKY RIDGE FD | 4. MOUNTAIN BROOK FD
437 WOODVALE LN	HOMEWOOD	35209	RALEIGH AVE / GREENHILL DR	HOMEWOOD FD	HOMEWOOD_FD	469	1. BIRMINGHAM FD | 2. HOOVER FD | 3. ROCKY RIDGE FD | 4. MOUNTAIN BROOK FD
437 ZINNIA LN	BIRMINGHAM	35215	DOGWOOD LN / CARNATION DR	BIRMINGHAM FD	3003	441	NONE WITHIN 3 MILES - VERIFY
4370 BOULDER LAKE CIR	VESTAVIA HILLS	35242	BOULDER LAKE LN / BOULDER LAKE CT	VESTAVIA FD	VESTAVIA_FD	VERIFY - NO BEAT MATCH	1. BIRMINGHAM FD | 2. REX LAKE FD | 3. IRONDALE FD | 4. MOUNTAIN BROOK FD | 5. HOOVER FD | 6. ROCKY RIDGE FD
4370 CHURCH LN	UNINCORPORATED	35217	N PINE HILL RD / ELM ST & N PINE HILL RD	CENTER POINT FD	CPFD_10	435	1. FULTONDALE FD | 2. GARDENDALE FD | 3. TARRANT FD | 4. BIRMINGHAM FD
4370 CLIFF RD	BIRMINGHAM	35222	ALTAMONT RD / ESSEX RD	BIRMINGHAM FD	2203	465	NONE WITHIN 3 MILES - VERIFY
4370 DAY ST	BESSEMER	35022	PUBLIC ALY / PHILLIPS ST	BESSEMER FD	BESSEMER_FD	489	1. HUEYTOWN FD | 2. EASTERN VALLEY FD | 3. MCCALLA FD | 4. BRIGHTON FD | 5. MCADORY FD
4370 FAMEFLOWER ST	HOOVER	35226	RESTORATION DR / VILLAGE GREEN WAY	HOOVER FD	HOOVER_FD	VERIFY - NO BEAT MATCH	1. ROCKY RIDGE FD | 2. BESSEMER FD | 3. BIRMINGHAM FD
4370 GAMBLE LN	UNINCORPORATED	35022	WOODBERRY LN / LOVELESS PARK LOOP	MCADORY FD	MCADORY_FD_1	488	1. BESSEMER FD | 2. EASTERN VALLEY FD | 3. HELENA FD
4370 JOLLEY RD	UNINCORPORATED	35022	BLUFF RIDGE RD / JONES RD SW	MCADORY FD	MCADORY_FD_1	488	1. INDIAN FORD FD | 2. HELENA FD
4370 KINGS MOUNTAIN RDG	VESTAVIA HILLS	35242	KINGS MOUNTAIN RIDGE WAY / OLD OVERTON CLUB DR	VESTAVIA FD	VESTAVIA_FD	465	1. REX LAKE FD | 2. BIRMINGHAM FD | 3. IRONDALE FD | 4. MOUNTAIN BROOK FD | 5. ROCKY RIDGE FD | 6. HOOVER FD
4370 LITTLETON SAYRE RD	UNINCORPORATED	35073	HIGHWAY 78 W / BIRMINGHAM JASPER RD		BAGLEY/GRAYSVILLE AA	419	1. GRAYSVILLE FD | 2. BAGLEY FD | 3. ADAMSVILLE FD
4370 MILNER RD	HOOVER	35242	VERIFY - CROSS STREETS UNAVAILABLE	HOOVER FD	HOOVER_FD	VERIFY - NO BEAT MATCH	1. BIRMINGHAM FD
4370 NICHOLS LN	UNINCORPORATED	35224	3RD AVE	MINOR FD	MINOR_FD_1	498	1. MAYTOWN FD | 2. MULGA FD | 3. BIRMINGHAM FD | 4. PLEASANT GROVE FD | 5. ADAMSVILLE FD
4370 PINSON ST	PINSON	35126	SILVER LAKE RD / LESLIE DR	CENTER POINT FD	CPFD_3	445	1. BIRMINGHAM FD | 2. PALMERDALE FD | 3. GLENNWOOD FD
4370 SHIVAS WAY	GARDENDALE	35071	GOWINS DR	GARDENDALE FD	GARDENDALE_FD	421	1. FULTONDALE FD | 2. MOUNT OLIVE FD | 3. FORESTDALE FD
4370 SICARD HOLLOW RD	BIRMINGHAM	35242	UNNAMED RD / COTSWOLD DR S	BIRMINGHAM FD	3201	465	1. REX LAKE FD | 2. ROCKY RIDGE FD | 3. HOOVER FD | 4. IRONDALE FD
4370 SIERRA DR	GARDENDALE	35071	SIERRA ST / PATTON CHAPEL RD	GARDENDALE FD	GARDENDALE_FD	421	1. MOUNT OLIVE FD | 2. FORESTDALE FD | 3. BROOKSIDE FD | 4. FULTONDALE FD
4370 VALLEY RD	UNINCORPORATED	35235	HERD PL / HOODS RD	TRUSSVILLE FD (STATION 4)	TRUSS_401	447	1. BIRMINGHAM FD
4370 WATER TRL	UNINCORPORATED	35073	BLOSSBURG RD / 5TH ST NE	GRAYSVILLE FD	GRAYSVILLE FD	422	1. BROOKSIDE FD | 2. ADAMSVILLE FD | 3. FORESTDALE FD
4370 WINCHESTER HILLS DR	CLAY	35215	WINCHESTER HILLS CIR / WINCHESTER HILLS LN	CENTER POINT FD	CPFD_7	448	1. BIRMINGHAM FD | 2. TRUSSVILLE FD
4370 WINDSONG CT	TRUSSVILLE	35173	VERIFY - CROSS STREETS UNAVAILABLE	TRUSSVILLE FD (STATION 3)	TRUSS_301	444	NONE WITHIN 3 MILES - VERIFY
4370 WINDSONG WAY	TRUSSVILLE	35173	VERIFY - CROSS STREETS UNAVAILABLE	TRUSSVILLE FD (STATION 3)	TRUSS_301	VERIFY - NO BEAT MATCH	1. ARGO FD
4371 ABBOTTS WAY	HOOVER	35226	UNNAMED ALY / NORTHAMPTON DR	HOOVER FD	HOOVER_FD	487	1. BESSEMER FD | 2. BIRMINGHAM FD | 3. ROCKY RIDGE FD
4371 BOULDER LAKE CIR	VESTAVIA HILLS	35242	BOULDER LAKE LN / BOULDER LAKE CT	VESTAVIA FD	VESTAVIA_FD	465	1. REX LAKE FD | 2. BIRMINGHAM FD | 3. IRONDALE FD | 4. MOUNTAIN BROOK FD | 5. HOOVER FD | 6. ROCKY RIDGE FD
4371 CLIFF RD	BIRMINGHAM	35222	ALTAMONT RD / ESSEX RD	BIRMINGHAM FD	2203	465	NONE WITHIN 3 MILES - VERIFY
4371 CREEKSIDE AVE	HOOVER	35244	MAIN ST	HOOVER FD	HOOVER_FD	VERIFY - NO BEAT MATCH	1. ROCKY RIDGE FD | 2. BESSEMER FD | 3. NORTH SHELBY FD
4371 CRESCENT RD	IRONDALE	35210	CRESCENT RIDGE RD / CRESTWOOD BLVD & JOHN ROGERS DR	IRONDALE FD	IRONDALE_FD	465	1. BIRMINGHAM FD | 2. MOUNTAIN BROOK FD | 3. REX LAKE FD
4371 DAY ST	BESSEMER	35022	PUBLIC ALY / PHILLIPS ST	BESSEMER FD	BESSEMER_FD	489	1. HUEYTOWN FD | 2. EASTERN VALLEY FD | 3. MCCALLA FD | 4. BRIGHTON FD
4371 GUYS CT	UNINCORPORATED	35022	POCAHONTAS RD	MCADORY FD	MCADORY_FD_1	488	1. HELENA FD | 2. BESSEMER FD | 3. EASTERN VALLEY FD | 4. INDIAN FORD FD
4371 HICKS DR	UNINCORPORATED	35126	OLD TENNESSEE PIKE RD	PALMERDALE FD (STATION 2)	PFD_2	443	NONE WITHIN 3 MILES - VERIFY
4371 INDIAN VALLEY RD	UNINCORPORATED	35217	INDIAN VALLEY DR / DAKOTA DR	CENTER POINT FD	CPFD_10	435	1. FULTONDALE FD | 2. BIRMINGHAM FD | 3. TARRANT FD | 4. GARDENDALE FD
4371 LONGWOOD DR	GARDENDALE	35071	BROOKLINE RD / WOODCREST LN	GARDENDALE FD	GARDENDALE_FD	421	1. MOUNT OLIVE FD | 2. BROOKSIDE FD | 3. FORESTDALE FD | 4. FULTONDALE FD
4371 MAPLEWOOD DR	TRUSSVILLE	35173	PARKWOOD CIR / MAPLEWOOD CV	TRUSSVILLE FD (STATION 1)	TRUSS_103	444	1. BIRMINGHAM FD
4371 ORCHARD AVE	HOOVER	35226	GLASSCOTT CT / BELLEVUE TER & NORTHAMPTON DR	HOOVER FD	HOOVER_FD	VERIFY - NO BEAT MATCH	1. BESSEMER FD | 2. BIRMINGHAM FD | 3. ROCKY RIDGE FD
4371 SHIVAS WAY	GARDENDALE	35071	GOWINS DR	GARDENDALE FD	GARDENDALE_FD	421	1. FULTONDALE FD | 2. MOUNT OLIVE FD
4371 SIERRA DR	GARDENDALE	35071	SIERRA ST / PATTON CHAPEL RD	GARDENDALE FD	GARDENDALE_FD	421	1. MOUNT OLIVE FD | 2. FORESTDALE FD | 3. BROOKSIDE FD | 4. FULTONDALE FD
4371 VILLAGE GREEN CIR	HOOVER	35226	PRESERVE DR / PERSERVE WAY	HOOVER FD	HOOVER_FD	487	1. ROCKY RIDGE FD | 2. BESSEMER FD | 3. BIRMINGHAM FD
4371 WINDSONG CT	TRUSSVILLE	35173	VERIFY - CROSS STREETS UNAVAILABLE	TRUSSVILLE FD (STATION 3)	TRUSS_301	444	NONE WITHIN 3 MILES - VERIFY
4372 ABBOTTS WAY	HOOVER	35226	UNNAMED ALY / NORTHAMPTON DR	HOOVER FD	HOOVER_FD	487	1. BESSEMER FD | 2. BIRMINGHAM FD | 3. ROCKY RIDGE FD
4372 CANTERBURY ST	GARDENDALE	35117	COTTAGE DR	GARDENDALE FD	GARDENDALE_FD	421	1. MOUNT OLIVE FD | 2. FORESTDALE FD | 3. BROOKSIDE FD | 4. FULTONDALE FD
4372 CYPRESS CIR	UNINCORPORATED	35022	BENT BROOK DR / RUSSET HILL CIR	MCADORY FD	MCADORY_FD_1	488	1. BESSEMER FD | 2. EASTERN VALLEY FD | 3. HELENA FD | 4. INDIAN FORD FD
4372 GREENLEAF DR	UNINCORPORATED	35022	ROCKDALE RD / GREENLEAF LN	EASTERN VALLEY FD	EVFD_1	VERIFY - NO BEAT MATCH	1. MCADORY FD | 2. BESSEMER FD
4372 LONGWOOD DR	GARDENDALE	35071	BROOKLINE RD / WOODCREST LN	GARDENDALE FD	GARDENDALE_FD	421	1. MOUNT OLIVE FD | 2. BROOKSIDE FD | 3. FORESTDALE FD | 4. FULTONDALE FD
4372 MOUNTAINDALE RD	BIRMINGHAM	35213	LARRY LN / DUNSTON AVE	BIRMINGHAM FD	2603	465	1. MOUNTAIN BROOK FD
4372 OSAGE DR	UNINCORPORATED	35217	DAKOTA DR / YUMA LN	CENTER POINT FD	CPFD_10	435	1. BIRMINGHAM FD | 2. FULTONDALE FD | 3. TARRANT FD | 4. GARDENDALE FD
4372 RIDGEMONT CIR	UNINCORPORATED	35244	RIDGEMONT DR	ROCKY RIDGE FD (STATION 1)	RRST1_D	467	1. HOOVER FD
4372 RUTH RD	BIRMINGHAM	35213	LARRY LN / DUNSTON AVE	BIRMINGHAM FD	2603	465	1. MOUNTAIN BROOK FD
4372 S SHADES CREST RD	UNINCORPORATED	35022	SEALES RD / OLD GAP RD	INDIAN FORD FD (SHELBY COUNTY)	INDIAN_FORD_FD	VERIFY - NO BEAT MATCH	1. HELENA FD | 2. HOOVER FD | 3. BESSEMER FD | 4. MCADORY FD
4372 STONE RIDGE CIR	TRUSSVILLE	35173	THOMAS HALL DR	TRUSSVILLE FD (STATION 3)	TRUSS_301	444	NONE WITHIN 3 MILES - VERIFY
4372 TURIN DR	BESSEMER	35020	TORINO CT / LAKESHORE PKWY	BESSEMER FD	BESSEMER_FD	VERIFY - NO BEAT MATCH	1. BIRMINGHAM FD | 2. EASTERN VALLEY FD | 3. LIPSCOMB FD | 4. HOOVER FD | 5. BRIGHTON FD
4372 VALLEY RD	UNINCORPORATED	35235	HERD PL / HOODS RD	TRUSSVILLE FD (STATION 4)	TRUSS_401	VERIFY - NO BEAT MATCH	1. BIRMINGHAM FD
4373 CANTERBURY ST	GARDENDALE	35117	COTTAGE DR	GARDENDALE FD	GARDENDALE_FD	421	1. MOUNT OLIVE FD | 2. FORESTDALE FD | 3. BROOKSIDE FD | 4. FULTONDALE FD
4373 CREEK TRCE	UNINCORPORATED	35022	STRAWBERRY LN	MCADORY FD	MCADORY_FD_1	488	1. HELENA FD | 2. INDIAN FORD FD | 3. BESSEMER FD | 4. EASTERN VALLEY FD
4373 DAY ST	BESSEMER	35022	PUBLIC ALY / PHILLIPS ST	BESSEMER FD	BESSEMER_FD	489	1. HUEYTOWN FD | 2. EASTERN VALLEY FD | 3. MCCALLA FD | 4. BRIGHTON FD
4373 ECHOLS DR	UNINCORPORATED	35022	POCAHONTAS RD / MIAMI PL	MCADORY FD	MCADORY_FD_1	488	1. BESSEMER FD | 2. EASTERN VALLEY FD | 3. HELENA FD
4373 KINGS MOUNTAIN RDG	VESTAVIA HILLS	35242	KINGS MOUNTAIN RIDGE WAY / OLD OVERTON CLUB DR	VESTAVIA FD	VESTAVIA_FD	465	1. REX LAKE FD | 2. BIRMINGHAM FD | 3. IRONDALE FD | 4. MOUNTAIN BROOK FD | 5. ROCKY RIDGE FD | 6. HOOVER FD
4373 MILNER RD	HOOVER	35242	VERIFY - CROSS STREETS UNAVAILABLE	HOOVER FD	HOOVER_FD	VERIFY - NO BEAT MATCH	1. BIRMINGHAM FD
4373 SPRINGBROOK LN	GARDENDALE	35071	LONGWOOD WAY	GARDENDALE FD	GARDENDALE_FD	421	1. MOUNT OLIVE FD | 2. BROOKSIDE FD | 3. FORESTDALE FD | 4. FULTONDALE FD
4373 STONE RIDGE CIR	TRUSSVILLE	35173	THOMAS HALL DR	TRUSSVILLE FD (STATION 3)	TRUSS_301	444	NONE WITHIN 3 MILES - VERIFY
4373 SUNNY SIDE CIR	UNINCORPORATED	35180	SWEETWATER WAY	CORNER FD	CORNER_FD	420	1. CANE CREEK FD | 2. WARRIOR FD | 3. MOUNT OLIVE FD
4373 WEST OAK DR	UNINCORPORATED	35126	VERIFY - CROSS STREETS UNAVAILABLE	PALMERDALE FD (STATION 2)	PFD_2	437	1. GLENNWOOD FD
4374 CANOLES DR	UNINCORPORATED	35022	POCAHONTAS RD	MCADORY FD	MCADORY_FD_1	488	1. HELENA FD | 2. BESSEMER FD | 3. INDIAN FORD FD | 4. EASTERN VALLEY FD
4374 CREEK TRCE	UNINCORPORATED	35022	STRAWBERRY LN	MCADORY FD	MCADORY_FD_1	488	1. HELENA FD | 2. INDIAN FORD FD | 3. BESSEMER FD | 4. EASTERN VALLEY FD
4374 GALEN CT	VESTAVIA HILLS	35242	GALEN CV	VESTAVIA FD	VESTAVIA_FD	465	1. REX LAKE FD | 2. BIRMINGHAM FD | 3. IRONDALE FD | 4. MOUNTAIN BROOK FD | 5. HOOVER FD | 6. ROCKY RIDGE FD
4374 LITTLETON SAYRE RD	UNINCORPORATED	35073	HIGHWAY 78 W / BIRMINGHAM JASPER RD		BAGLEY/GRAYSVILLE AA	419	1. BAGLEY FD | 2. GRAYSVILLE FD | 3. ADAMSVILLE FD
4374 MILNER RD	HOOVER	35242	VERIFY - CROSS STREETS UNAVAILABLE	HOOVER FD	HOOVER_FD	VERIFY - NO BEAT MATCH	1. BIRMINGHAM FD
4374 MOUNTAIN ST	PINSON	35126	PINEWOOD DR / COBBLESTONE CT	CENTER POINT FD	CPFD_3	445	1. PALMERDALE FD | 2. BIRMINGHAM FD | 3. GLENNWOOD FD
4374 OSAGE DR	UNINCORPORATED	35217	DAKOTA DR / YUMA LN	CENTER POINT FD	CPFD_10	435	1. BIRMINGHAM FD | 2. FULTONDALE FD | 3. TARRANT FD | 4. GARDENDALE FD
4374 PINSON BLVD	PINSON	35126	WALNUT ST / GLEN BROOK RD	CENTER POINT FD	CPFD_3	445	1. BIRMINGHAM FD | 2. PALMERDALE FD | 3. GLENNWOOD FD
4374 SHIVAS WAY	GARDENDALE	35071	GOWINS DR	GARDENDALE FD	GARDENDALE_FD	421	1. FULTONDALE FD | 2. MOUNT OLIVE FD | 3. FORESTDALE FD
4374 SIERRA DR	GARDENDALE	35071	SIERRA ST / PATTON CHAPEL RD	GARDENDALE FD	GARDENDALE_FD	421	1. MOUNT OLIVE FD | 2. BROOKSIDE FD | 3. FORESTDALE FD | 4. FULTONDALE FD
4374 SUMMERSET BLVD	UNINCORPORATED	35022	CANDLE BROOK PL / CANDLE BROOK TER	EASTERN VALLEY FD	EVFD_1	487	1. BESSEMER FD | 2. MCADORY FD
4374 SUNNY SIDE CIR	UNINCORPORATED	35180	SWEETWATER WAY	CORNER FD	CORNER_FD	420	1. CANE CREEK FD | 2. WARRIOR FD | 3. MOUNT OLIVE FD
4374 WATER TRL	UNINCORPORATED	35073	BLOSSBURG RD / 5TH ST NE	GRAYSVILLE FD	GRAYSVILLE FD	422	1. BROOKSIDE FD | 2. ADAMSVILLE FD | 3. FORESTDALE FD
4374 WINCHESTER HILLS DR	CLAY	35215	WINCHESTER HILLS CIR / WINCHESTER HILLS LN	CENTER POINT FD	CPFD_7	448	1. BIRMINGHAM FD | 2. TRUSSVILLE FD
4374 WINDSONG CT	TRUSSVILLE	35173	VERIFY - CROSS STREETS UNAVAILABLE	TRUSSVILLE FD (STATION 3)	TRUSS_301	444	NONE WITHIN 3 MILES - VERIFY
4375 ABBOTTS WAY	HOOVER	35226	UNNAMED ALY / NORTHAMPTON DR	HOOVER FD	HOOVER_FD	487	1. BESSEMER FD | 2. BIRMINGHAM FD | 3. ROCKY RIDGE FD
4375 BIRMINGPORT RD	UNINCORPORATED	35224	OLD MULGA LOOP RD / MULGA LOOP RD	MINOR FD	MINOR_FD_1	498	1. MAYTOWN FD | 2. BIRMINGHAM FD | 3. MULGA FD | 4. PLEASANT GROVE FD | 5. ADAMSVILLE FD
4375 BOSTON RD	UNINCORPORATED	35006	KNIGHT RD / MOUNT HERMAN CHURCH RD	ADGER FD	AFD	489	1. HUEYTOWN FD
4375 BOULDER LAKE CIR	VESTAVIA HILLS	35242	BOULDER LAKE LN / BOULDER LAKE DR	VESTAVIA FD	VESTAVIA_FD	465	1. REX LAKE FD | 2. BIRMINGHAM FD | 3. IRONDALE FD | 4. MOUNTAIN BROOK FD | 5. HOOVER FD | 6. ROCKY RIDGE FD
4375 CANOLES DR	UNINCORPORATED	35022	POCAHONTAS RD	MCADORY FD	MCADORY_FD_1	488	1. HELENA FD | 2. BESSEMER FD | 3. INDIAN FORD FD | 4. EASTERN VALLEY FD
4375 CREEKSIDE AVE	HOOVER	35244	MAIN ST	HOOVER FD	HOOVER_FD	487	1. ROCKY RIDGE FD | 2. BESSEMER FD | 3. NORTH SHELBY FD
4375 DAY ST	BESSEMER	35022	PUBLIC ALY / PHILLIPS ST	BESSEMER FD	BESSEMER_FD	489	1. HUEYTOWN FD | 2. EASTERN VALLEY FD | 3. MCCALLA FD | 4. BRIGHTON FD
4375 JONES RD SW	UNINCORPORATED	35022	TISHBERRY TRL / JOLLEY RD	HELENA FD (SHELBY COUNTY)	HELENA_FD	488	1. INDIAN FORD FD | 2. MCADORY FD
4375 LONGWOOD DR	GARDENDALE	35071	BROOKLINE RD / LONGWOOD WAY	GARDENDALE FD	GARDENDALE_FD	421	1. MOUNT OLIVE FD | 2. BROOKSIDE FD | 3. FORESTDALE FD | 4. FULTONDALE FD
4375 MCCLENDON CHAPEL RD	UNINCORPORATED	35022	CREEK LN / COLONIAL TRCE	MCADORY FD	MCADORY_FD_1	VERIFY - NO BEAT MATCH	1. HELENA FD | 2. INDIAN FORD FD | 3. BESSEMER FD | 4. EASTERN VALLEY FD
4375 MOUNTAINDALE RD	BIRMINGHAM	35213	LARRY LN / DUNSTON AVE	BIRMINGHAM FD	2603	465	1. MOUNTAIN BROOK FD
4375 OSAGE DR	UNINCORPORATED	35217	DAKOTA DR / YUMA LN	CENTER POINT FD	CPFD_10	435	1. BIRMINGHAM FD | 2. FULTONDALE FD | 3. TARRANT FD | 4. GARDENDALE FD
4375 PINSON BLVD	PINSON	35126	WALNUT ST / GLEN BROOK RD	CENTER POINT FD	CPFD_3	445	1. BIRMINGHAM FD | 2. PALMERDALE FD | 3. GLENNWOOD FD
4375 RIDGEMONT CIR	UNINCORPORATED	35244	RIDGEMONT DR	ROCKY RIDGE FD (STATION 1)	RRST1_D	467	1. HOOVER FD
4375 S SHADES CREST RD	UNINCORPORATED	35022	SEALES RD / OLD GAP RD	INDIAN FORD FD (SHELBY COUNTY)	INDIAN_FORD_FD	VERIFY - NO BEAT MATCH	1. HELENA FD | 2. HOOVER FD | 3. BESSEMER FD | 4. MCADORY FD
4375 SHIVAS WAY	GARDENDALE	35071	GOWINS DR	GARDENDALE FD	GARDENDALE_FD	421	1. FULTONDALE FD | 2. MOUNT OLIVE FD
4375 SIERRA DR	GARDENDALE	35071	SIERRA ST / PATTON CHAPEL RD	GARDENDALE FD	GARDENDALE_FD	421	1. MOUNT OLIVE FD | 2. FORESTDALE FD | 3. BROOKSIDE FD | 4. FULTONDALE FD
4375 VILLAGE GREEN CIR	HOOVER	35226	PRESERVE DR / PERSERVE WAY	HOOVER FD	HOOVER_FD	487	1. ROCKY RIDGE FD | 2. BESSEMER FD | 3. BIRMINGHAM FD
4375 WINDSONG CT	TRUSSVILLE	35173	VERIFY - CROSS STREETS UNAVAILABLE	TRUSSVILLE FD (STATION 3)	TRUSS_301	444	NONE WITHIN 3 MILES - VERIFY
4376 BOSTON RD	UNINCORPORATED	35006	KNIGHT RD / MOUNT HERMAN CHURCH RD	ADGER FD	AFD	489	1. HUEYTOWN FD
4376 BURNS DR	UNINCORPORATED	35022	EASTERN VALLEY RD / MCGHEE DR	EASTERN VALLEY FD	EVFD_1	487	1. BESSEMER FD | 2. MCADORY FD
