3339 VIRGINIA DR	HUEYTOWN	35023	CREEKVIEW DR / LOVELL LN	HUEYTOWN FD	HUEYTOWN_FD	489	1. CONCORD FD | 2. ADGER FD | 3. BESSEMER FD | 4. PLEASANT GROVE FD | 5. BIRMINGHAM FD
3339 WARRIOR RIVER RD	HUEYTOWN	35023	HILL AVE / EUREKA PL	HUEYTOWN FD	HUEYTOWN_FD	489	1. CONCORD FD | 2. PLEASANT GROVE FD | 3. BIRMINGHAM FD | 4. BESSEMER FD | 5. ADGER FD
3339 WOODRUFF MILL RD	UNINCORPORATED	35005	LITTLE CUT OFF RD / HIGGINS CIR	WEST JEFFERSON FD	WEST_JEFFERSON_FD	415	1. ADAMSVILLE FD | 2. SHADY GROVE FD | 3. GRAYSVILLE FD | 4. BIRMINGHAM FD | 5. BIRMINGPORT FD | 6. BAGLEY FD
334 11TH PL	PLEASANT GROVE	35127	3RD PLZ / 3RD CT	PLEASANT FD/GROVE (AUTOMATIC AID)	PLEASANT_GROVE_FD	492	1. PLEASANT GROVE FD | 2. BIRMINGHAM FD | 3. HUEYTOWN FD | 4. MINOR FD
334 12TH AVE	MIDFIELD	35228	6TH ST / RUTLEDGE DR & WILKES RD	MIDFIELD FD	MIDFIELD_FD	490	1. FAIRFIELD FD | 2. BRIGHTON FD | 3. BIRMINGHAM FD
334 14TH AVE N	BIRMINGHAM	35204	3RD PL N / 3RD ST N	BIRMINGHAM FD	0608	417	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
334 16TH AVE N	BIRMINGHAM	35204	3RD PL N / PUBLIC ALY	BIRMINGHAM FD	0608	417	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
334 16TH CT N	BIRMINGHAM	35204	PUBLIC ALY / 4TH ST N	BIRMINGHAM FD	0608	417	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
334 35TH AVE NE	CENTER POINT	35215	4TH ST NE / 3RD PL NE	CENTER POINT FD	CPFD_2	440	1. BIRMINGHAM FD
334 38TH AVE NE	CENTER POINT	35215	4TH ST NE / 3RD CT NE	CENTER POINT FD	CPFD_2	440	1. BIRMINGHAM FD
334 3RD AVE E	BESSEMER	35020	3RD AVE & ROGERS ST / MAIN ST	BESSEMER FD	BESSEMER_FD	487	1. EASTERN VALLEY FD | 2. BIRMINGHAM FD | 3. HUEYTOWN FD | 4. MCADORY FD | 5. LIPSCOMB FD | 6. HOOVER FD | 7. BRIGHTON FD | 8. MCCALLA FD | 9. INDIAN FORD FD
334 3RD ST	BIRMINGHAM	35214	OHIO AVE / FLORIDA AVE	BIRMINGHAM FD	1801	VERIFY - NO BEAT MATCH	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
334 66TH ST S	BIRMINGHAM	35212	4TH AVE S / 4TH AVE S & BRUSSELS AVE	BIRMINGHAM FD	1208	447	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
334 6TH AVE S	BIRMINGHAM	35205	BETA ST / BETA PL & GAMMA ST	BIRMINGHAM FD	0207	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
334 7TH AVE SW	GRAYSVILLE	35073	3RD ST / HIGHWAY 78 W	GRAYSVILLE FD	GRAYSVILLE FD	425	1. ADAMSVILLE FD | 2. WEST JEFFERSON FD | 3. BROOKSIDE FD | 4. FORESTDALE FD | 5. BAGLEY FD
334 7TH ST N	BIRMINGHAM	35203	4TH AVE N / 3RD AVE N	BIRMINGHAM FD	0605	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
334 ALABAMA AVE SW	UNINCORPORATED	35020	SHORT ST / ALABAMA AVE & DIVISION ST & DIVISION ST SW	EASTERN VALLEY FD	EVFD_1	487	1. BESSEMER FD | 2. MCADORY FD
334 AVENUE E	BIRMINGHAM	35214	VERIFY - CROSS STREETS UNAVAILABLE	BIRMINGHAM FD	1802	415	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
334 BEDFORD AVE	HOOVER	35226	CLOUDLAND DR / SHENANDOAH DR	HOOVER FD	HOOVER_FD	487	1. BIRMINGHAM FD | 2. BESSEMER FD | 3. HOMEWOOD FD | 4. ROCKY RIDGE FD | 5. NORTH SHELBY FD | 6. HELENA FD | 7. INDIAN FORD FD | 8. REX LAKE FD
334 BESSEMER SUPER HWY	MIDFIELD	35228	GRANT ST / WOODWARD RD	MIDFIELD FD	MIDFIELD_FD	490	1. FAIRFIELD FD | 2. BIRMINGHAM FD | 3. BRIGHTON FD
334 BIBB ST	BIRMINGHAM	35214	RAILROAD ST / DORA AVE	BIRMINGHAM FD	1805	415	1. MINOR FD | 2. FORESTDALE FD
334 BIRWOOD AVE	MIDFIELD	35228	VERIFY - CROSS STREETS UNAVAILABLE	MIDFIELD FD	MIDFIELD_FD	490	1. FAIRFIELD FD | 2. BIRMINGHAM FD | 3. BRIGHTON FD
334 BIVENS BROOKSIDE RD	BOOKSIDE	35214	MIMOSA ST / BETTS DR	BOOKSIDE FD	BROOKSIDE_FD_1	422	1. BROOKSIDE FD | 2. GRAYSVILLE FD | 3. FORESTDALE FD | 4. CARDIFF FD | 5. ADAMSVILLE FD | 6. BIRMINGHAM FD | 7. MOUNT OLIVE FD | 8. GARDENDALE FD
334 BO JACKSON AVE	UNINCORPORATED	35020	MERRITT ST / PUBLIC ALY	EASTERN VALLEY FD	EVFD_1	487	1. BESSEMER FD | 2. MCADORY FD
334 CAHABA FOREST CV	UNINCORPORATED	35242	CAHABA PARK CIR	REX LAKE FD (SHELBY COUNTY)	REX_LAKE_FD	466	1. BIRMINGHAM FD | 2. HOOVER FD | 3. IRONDALE FD
334 CAHABA RIVER PARC	UNINCORPORATED	35243	CAHABA RIVER RD		E102_R111	467	1. ROCKY RIDGE FD | 2. BIRMINGHAM FD | 3. HOOVER FD | 4. MOUNTAIN BROOK FD
334 CAMBO LN	HOOVER	35226	BRADVIEW LN / FARLEY WAY	HOOVER FD	HOOVER_FD	487	1. BESSEMER FD | 2. ROCKY RIDGE FD | 3. BIRMINGHAM FD | 4. HOMEWOOD FD | 5. HELENA FD | 6. NORTH SHELBY FD | 7. INDIAN FORD FD | 8. REX LAKE FD
334 CHAPEL CREEK WAY	FULTONDALE	35068	CHAPEL CREEK LN	FULT ST	FULT_ST2	417	1. FULTONDALE FD | 2. BIRMINGHAM FD | 3. GARDENDALE FD
334 CHAPEL HILL TRL	FULTONDALE	35068	W PARK DR / CROSSCREEK TRL	FULT ST	FULT_ST2	417	1. FULTONDALE FD | 2. BIRMINGHAM FD | 3. GARDENDALE FD
334 CHEROKEE ST	UNINCORPORATED	35117	SHADY GROVE RD	MOUNT OLIVE FD	MOFD_1	421	1. GARDENDALE FD | 2. BROOKSIDE FD | 3. FORESTDALE FD | 4. CORNER FD | 5. KIMBERLY FD
334 COTTAGE PATH CIR	GARDENDALE	35071	VERIFY - CROSS STREETS UNAVAILABLE	GARDENDALE FD	GARDENDALE_FD	VERIFY - NO BEAT MATCH	1. MOUNT OLIVE FD | 2. MORRIS FD | 3. GLENNWOOD FD | 4. BROOKSIDE FD | 5. FULTONDALE FD | 6. FORESTDALE FD
334 CROWNE WOODS DR	HOOVER	35244	VERIFY - CROSS STREETS UNAVAILABLE	HOOVER FD	HOOVER_FD	487	1. ROCKY RIDGE FD | 2. BESSEMER FD | 3. HELENA FD | 4. NORTH SHELBY FD | 5. BIRMINGHAM FD | 6. HOMEWOOD FD | 7. INDIAN FORD FD | 8. REX LAKE FD
334 DELCRIS CT	HOMEWOOD	35226	DELCRIS DR	HOMEWOOD FD	HOMEWOOD_FD	469	1. BIRMINGHAM FD | 2. HOOVER FD | 3. ROCKY RIDGE FD | 4. MOUNTAIN BROOK FD
334 DELLA ROSE CIR	UNINCORPORATED	35214	DELLA ROSE DR	FORESTDALE FD	FORESTDALE_FD	418	1. ADAMSVILLE FD | 2. BROOKSIDE FD | 3. BIRMINGHAM FD | 4. GRAYSVILLE FD | 5. MOUNT OLIVE FD | 6. GARDENDALE FD
334 DIXON AVE	HOMEWOOD	35209	OGLESBY AVE / PUBLIC ALY	HOMEWOOD FD	HOMEWOOD_FD	469	1. BIRMINGHAM FD | 2. HOOVER FD | 3. ROCKY RIDGE FD | 4. MOUNTAIN BROOK FD
334 DONNA DR	GARDENDALE	35071	HANDLEY RD / TERESA DR	GARDENDALE FD	GARDENDALE_FD	421	1. MOUNT OLIVE FD | 2. FULTONDALE FD | 3. GLENNWOOD FD | 4. BROOKSIDE FD | 5. FORESTDALE FD | 6. MORRIS FD
334 EDGEVIEW AVE	TRUSSVILLE	35173	WATER OAKS CIR / HEWITT ST	TRUSSVILLE FD (STATION 1)	TRUSS_104	447	1. BIRMINGHAM FD | 2. IRONDALE FD
334 ELDER ST	BIRMINGHAM	35210	SCENIC VIEW DR / MARYLAND AVE	BIRMINGHAM FD	2604	465	1. IRONDALE FD
334 FIREBRICK WAY	KIMBERLY	35091	VERIFY - CROSS STREETS UNAVAILABLE	KIMBERLY FD	KFD_1	437	1. MORRIS FD | 2. PALMERDALE FD
334 GLEN CROSS WAY	TRUSSVILLE	35173	WISTERIA TRCE / 1ST ST	TRUSSVILLE FD (STATION 2)	TRUSS_201	447	1. IRONDALE FD | 2. BIRMINGHAM FD
334 GLORIA CT	BESSEMER	35022	BARCLAY DR / GLORIA RD	BESSEMER FD	BESSEMER_FD	487	1. EASTERN VALLEY FD | 2. HUEYTOWN FD | 3. MCCALLA FD | 4. MCADORY FD | 5. BRIGHTON FD | 6. BIRMINGHAM FD | 7. LIPSCOMB FD | 8. HOOVER FD | 9. INDIAN FORD FD
334 GOLF DR	HOOVER	35226	SWISS LN / CREEKVIEW DR	HOOVER FD	HOOVER_FD	487	1. ROCKY RIDGE FD | 2. BIRMINGHAM FD | 3. HOMEWOOD FD | 4. BESSEMER FD | 5. NORTH SHELBY FD | 6. HELENA FD | 7. INDIAN FORD FD | 8. REX LAKE FD
334 GOWINS DR	GARDENDALE	35071	SHIVAS WAY / LOCHSHIRE LN	GARDENDALE FD	GARDENDALE_FD	421	1. FULTONDALE FD | 2. MOUNT OLIVE FD | 3. FORESTDALE FD | 4. BROOKSIDE FD | 5. GLENNWOOD FD | 6. MORRIS FD
334 HICKORY RD	UNINCORPORATED	35071	RUSTY DR / OLD HIGHWAY 31 N	NO FIRE COVERAGE	COUNTY NO FD	421	1. GARDENDALE FD | 2. MOUNT OLIVE FD | 3. GLENNWOOD FD | 4. MORRIS FD | 5. KIMBERLY FD | 6. PALMERDALE FD | 7. BROOKSIDE FD | 8. FULTONDALE FD | 9. CORNER FD | 10. BIRMINGHAM FD | 11. FORESTDALE FD | 12. WARRIOR FD | 13. TARRANT FD | 14. CANE CREEK FD | 15. CARDIFF FD | 16. GRAYSVILLE FD | 17. BAGLEY FD | 18. ADAMSVILLE FD | 19. COUNTY LINE FD | 20. WEST JEFFERSON FD | 21. TRUSSVILLE FD | 22. MINOR FD | 23. SHADY GROVE FD | 24. IRONDALE FD | 25. MULGA FD | 26. MAYTOWN FD | 27. MOUNTAIN BROOK FD | 28. PLEASANT GROVE FD | 29. SYLVAN SPRINGS FD | 30. HOMEWOOD FD | 31. FAIRFIELD FD | 32. REX LAKE FD | 33. ROCKY RIDGE FD | 34. ARGO FD | 35. MIDFIELD FD | 36. BIRMINGPORT FD | 37. HOOVER FD | 38. CONCORD FD | 39. HUEYTOWN FD | 40. BRIGHTON FD | 41. LIPSCOMB FD | 42. BESSEMER FD | 43. EASTERN VALLEY FD | 44. ADGER FD | 45. WARRIOR RIVER FD | 46. HELENA FD | 47. INDIAN FORD FD | 48. MCCALLA FD | 49. MCADORY FD | 50. LAKEVIEW FD
334 HUNTINGTON PARC RD	HOMEWOOD	35226	W OXMOOR RD / HUNTINGTON PARC CT	HOMEWOOD FD	HOMEWOOD_FD	469	1. BIRMINGHAM FD | 2. HOOVER FD | 3. ROCKY RIDGE FD | 4. MOUNTAIN BROOK FD
334 JACQUELINE DR	TARRANT	35217	GAYLE DR / SKY LINE DR	TARRANT FD	TARRANT_FD	435	1. FULTONDALE FD | 2. BIRMINGHAM FD
334 JAMESTOWN MANOR DR	GARDENDALE	35071	MANOR DR / MAIN ST	GARDENDALE FD	GARDENDALE_FD	421	1. FULTONDALE FD | 2. MOUNT OLIVE FD | 3. FORESTDALE FD | 4. GLENNWOOD FD | 5. BROOKSIDE FD | 6. MORRIS FD
334 KENILWORTH DR	HOMEWOOD	35209	MELROSE PL / PRIMROSE PL & PUBLIC ALY	HOMEWOOD FD	HOMEWOOD_FD	469	1. BIRMINGHAM FD | 2. ROCKY RIDGE FD | 3. HOOVER FD | 4. MOUNTAIN BROOK FD
334 LAKESHORE RDG	BIRMINGHAM	35211	VERIFY - CROSS STREETS UNAVAILABLE	BIRMINGHAM FD	0401	469	1. HOMEWOOD FD | 2. HOOVER FD
334 LATHROP AVE	HOMEWOOD	35209	BERRY AVE & PUBLIC ALY / PUBLIC ALY	HOMEWOOD FD	HOMEWOOD_FD	469	1. BIRMINGHAM FD | 2. HOOVER FD | 3. ROCKY RIDGE FD | 4. MOUNTAIN BROOK FD
334 LEXINGTON BLVD	BESSEMER	35020	BREWER DR / CHARLESTON DR	BESSEMER FD	BESSEMER_FD	490	1. BRIGHTON FD | 2. BIRMINGHAM FD | 3. LIPSCOMB FD | 4. HUEYTOWN FD | 5. HOOVER FD | 6. EASTERN VALLEY FD | 7. MCADORY FD | 8. MCCALLA FD | 9. INDIAN FORD FD
334 LIBERTY LAKE DR	VESTAVIA HILLS	35242	BARTHOLDI PKWY	VESTAVIA FD	VESTAVIA_FD	465	1. REX LAKE FD | 2. BIRMINGHAM FD | 3. ROCKY RIDGE FD | 4. MOUNTAIN BROOK FD | 5. IRONDALE FD | 6. HOOVER FD | 7. HOMEWOOD FD
334 LYNCH ST	KIMBERLY	35091	KELLEY DR	KIMBERLY FD	KFD_1	421	1. MORRIS FD | 2. PALMERDALE FD
334 LYNN DR	SYLVAN SPRINGS	35118	MCGREGOR DR / PINE RIDGE LN	SYLVAN SPRINGS FD	SSFD_1	498	1. BIRMINGHAM FD | 2. BIRMINGPORT FD | 3. MAYTOWN FD | 4. SHADY GROVE FD
334 MCCALLA RD	BESSEMER	35022	CARRIAGE BROOK DR / FLINT HILL RD	BESSEMER FD	BESSEMER_FD	487	1. EASTERN VALLEY FD | 2. MCADORY FD | 3. MCCALLA FD | 4. HUEYTOWN FD | 5. INDIAN FORD FD | 6. BIRMINGHAM FD | 7. HOOVER FD | 8. BRIGHTON FD | 9. LIPSCOMB FD
334 MURPHYS LN	HUEYTOWN	35023	GREENRIDGE RD / WILLOW GLEN DR	HUEYTOWN FD	HUEYTOWN_FD	489	1. BESSEMER FD | 2. CONCORD FD | 3. BIRMINGHAM FD | 4. PLEASANT GROVE FD | 5. ADGER FD
334 OAK LEAF CIR	HOOVER	35244	OAK LEAF LN / TOP O TREE LN	HOOVER FD	HOOVER_FD	487	1. INDIAN FORD FD | 2. BESSEMER FD | 3. HELENA FD | 4. ROCKY RIDGE FD | 5. BIRMINGHAM FD | 6. HOMEWOOD FD | 7. NORTH SHELBY FD | 8. REX LAKE FD
334 OAK TRCE	HOOVER	35244	OAK TRACE CIR / PARK TRACE DR	HOOVER FD	HOOVER_FD	487	1. HELENA FD | 2. ROCKY RIDGE FD | 3. BESSEMER FD | 4. INDIAN FORD FD | 5. BIRMINGHAM FD | 6. NORTH SHELBY FD | 7. HOMEWOOD FD | 8. REX LAKE FD
334 OWEN AVE	BESSEMER	35020	GLADYS ST / MARTIN ST	BESSEMER FD	BESSEMER_FD	487	1. EASTERN VALLEY FD | 2. BIRMINGHAM FD | 3. HUEYTOWN FD | 4. MCADORY FD | 5. LIPSCOMB FD | 6. BRIGHTON FD | 7. MCCALLA FD | 8. HOOVER FD | 9. INDIAN FORD FD
334 PARADISE LAKE LN	HOOVER	35244	PARADISE PKWY	HOOVER FD	HOOVER_FD	487	1. ROCKY RIDGE FD | 2. BESSEMER FD | 3. HELENA FD | 4. BIRMINGHAM FD | 5. NORTH SHELBY FD | 6. HOMEWOOD FD | 7. INDIAN FORD FD | 8. REX LAKE FD
334 PARK AVE	HOOVER	35226	UNNAMED RD / SHARON LN	HOOVER FD	HOOVER_FD	487	1. BESSEMER FD | 2. BIRMINGHAM FD | 3. ROCKY RIDGE FD | 4. HOMEWOOD FD | 5. HELENA FD | 6. NORTH SHELBY FD | 7. INDIAN FORD FD | 8. REX LAKE FD
334 PORTER RD SE	UNINCORPORATED	35022	PORTER GREEN DR SE / PORTER GREEN PL SE	INDIAN FORD FD (SHELBY COUNTY)	INDIAN_FORD_FD	VERIFY - NO BEAT MATCH	1. BESSEMER FD | 2. HELENA FD | 3. HOOVER FD | 4. MCADORY FD
334 POWELL AVE S	BIRMINGHAM	35205	3RD PL S / PUBLIC ALY	BIRMINGHAM FD	0210	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
334 RAILROAD AVE	MULGA	35005	BAYVIEW DR & SCHOOL RD / 2ND ST	MULGA FD	MULGA_FD_1	498	1. ADAMSVILLE FD | 2. MINOR FD | 3. BIRMINGHAM FD
334 RAIMUND AVE	UNINCORPORATED	35020	DOCK ST / ACKER ST	EASTERN VALLEY FD	EVFD_1	487	1. BESSEMER FD | 2. MCADORY FD
334 RIVERHAVEN CIR	HOOVER	35244	VERIFY - CROSS STREETS UNAVAILABLE	HOOVER FD	HOOVER_FD	467	1. ROCKY RIDGE FD | 2. NORTH SHELBY FD | 3. HELENA FD | 4. BESSEMER FD | 5. BIRMINGHAM FD | 6. HOMEWOOD FD | 7. REX LAKE FD | 8. INDIAN FORD FD
334 SCOTLAND DR	HUEYTOWN	35023	WES LEY CIR / HIGHLANDER DR	HUEYTOWN FD	HUEYTOWN_FD	VERIFY - NO BEAT MATCH	1. BESSEMER FD | 2. CONCORD FD | 3. PLEASANT GROVE FD | 4. BIRMINGHAM FD | 5. ADGER FD
334 SHERIDAN RD	BIRMINGHAM	35214	1ST AVE & ECHOLS AVE / LOGAN AVE	BIRMINGHAM FD	1803	416	1. FORESTDALE FD
334 SHORES CAMP RD	UNINCORPORATED	35006	PRIVATE RD / SATTERFIELD RD	WARRIOR RIVER FD	WRFD	VERIFY - NO BEAT MATCH	1. BIRMINGPORT FD | 2. CONCORD FD
334 SOUTH CEDAR PATH DR	HOMEWOOD	35209	VERIFY - CROSS STREETS UNAVAILABLE	HOMEWOOD FD	HOMEWOOD_FD	469	1. BIRMINGHAM FD | 2. MOUNTAIN BROOK FD | 3. ROCKY RIDGE FD | 4. HOOVER FD
334 SPRINGS AVE	BIRMINGHAM	35242	VERIFY - CROSS STREETS UNAVAILABLE	ROCKY RIDGE FD/BIRMINGHAM FD (AUTOMATIC AID)	MUTUAL_RESP_RRFD_BFD	VERIFY - NO BEAT MATCH	1. REX LAKE FD | 2. HOOVER FD | 3. MOUNTAIN BROOK FD | 4. IRONDALE FD
334 STEWART RD	UNINCORPORATED	35224	CARPENTER DR / GLASGOW RD	MINOR FD	MINOR_FD_1	VERIFY - NO BEAT MATCH	1. PLEASANT GROVE FD | 2. BIRMINGHAM FD | 3. MULGA FD | 4. MAYTOWN FD | 5. ADAMSVILLE FD
334 SUMMIT PL	BIRMINGHAM	35243	SUMMIT BLVD / SUMMIT DR	ROCKY RIDGE FD/BIRMINGHAM FD (AUTOMATIC AID)	MUTUAL_RESP_RRFD_BFD	VERIFY - NO BEAT MATCH	1. MOUNTAIN BROOK FD | 2. REX LAKE FD | 3. HOOVER FD | 4. IRONDALE FD
334 TOADVINE CEMETERY RD	UNINCORPORATED	35023	EARLEY RD / OLD TOADVINE RD & TOADVINE RD	UNINCORPORATED FD	BIRMINGPORT_FD_1	VERIFY - NO BEAT MATCH	1. BIRMINGPORT FD | 2. CONCORD FD | 3. WARRIOR RIVER FD | 4. BIRMINGHAM FD | 5. SYLVAN SPRINGS FD | 6. WEST JEFFERSON FD
334 TRACE RIDGE RD	HOOVER	35244	TRACE CROSSINGS DR / TRACE RIDGE CIR	HOOVER FD	HOOVER_FD	487	1. ROCKY RIDGE FD | 2. HELENA FD | 3. BESSEMER FD | 4. INDIAN FORD FD | 5. BIRMINGHAM FD | 6. NORTH SHELBY FD | 7. HOMEWOOD FD | 8. REX LAKE FD
334 WARRIOR RIVER HIGHLAND RD	UNINCORPORATED	35006	SLOUGHSIDE DR / RIVER HILL DR	WARRIOR RIVER FD	WRFD	495	1. BIRMINGPORT FD | 2. CONCORD FD
334 WILLOW AVE	MULGA	35005	CEDAR CIR & CYPRESS AVE / PUBLIC ALY	MULGA FD	MULGA_FD_1	498	1. ADAMSVILLE FD | 2. MINOR FD | 3. BIRMINGHAM FD
334 WOODMERE CREEK LN	UNINCORPORATED	35226	WOODMERE CREEK DR / WOODMERE CREEK WAY	VESTAVIA FD	VESTAVIA_FD	469	1. HOOVER FD | 2. ROCKY RIDGE FD | 3. HOMEWOOD FD | 4. BIRMINGHAM FD | 5. MOUNTAIN BROOK FD | 6. REX LAKE FD | 7. IRONDALE FD
3340 27TH CT N	BIRMINGHAM	35207	PUBLIC ALY / 34TH ST N	BIRMINGHAM FD	1302	435	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
3340 33RD ST N	BIRMINGHAM	35207	PUBLIC ALY / 32ND PL N	BIRMINGHAM FD	1302	435	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
3340 34TH ST N	BIRMINGHAM	35207	33RD TER N / PUBLIC ALY	BIRMINGHAM FD	1302	435	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
3340 3RD ST	UNINCORPORATED	35173	HIGHLAND AVE / QUEENSTOWN RD	NO FIRE COVERAGE	COUNTY NO FD	447	1. TRUSSVILLE FD | 2. IRONDALE FD | 3. BIRMINGHAM FD | 4. REX LAKE FD | 5. PALMERDALE FD | 6. ARGO FD | 7. MOUNTAIN BROOK FD | 8. TARRANT FD | 9. FULTONDALE FD | 10. GLENNWOOD FD | 11. HOOVER FD | 12. GARDENDALE FD | 13. ROCKY RIDGE FD | 14. HOMEWOOD FD | 15. MOUNT OLIVE FD | 16. KIMBERLY FD | 17. MORRIS FD | 18. FORESTDALE FD | 19. BROOKSIDE FD | 20. COUNTY LINE FD | 21. ADAMSVILLE FD | 22. WARRIOR FD | 23. MINOR FD | 24. GRAYSVILLE FD | 25. CORNER FD | 26. FAIRFIELD FD | 27. CARDIFF FD | 28. CANE CREEK FD | 29. MIDFIELD FD | 30. PLEASANT GROVE FD | 31. BESSEMER FD | 32. LIPSCOMB FD | 33. MULGA FD | 34. BRIGHTON FD | 35. SHADY GROVE FD | 36. BAGLEY FD | 37. MAYTOWN FD | 38. HUEYTOWN FD | 39. HELENA FD | 40. WEST JEFFERSON FD | 41. SYLVAN SPRINGS FD | 42. CONCORD FD | 43. INDIAN FORD FD | 44. EASTERN VALLEY FD | 45. MCADORY FD | 46. BIRMINGPORT FD | 47. MCCALLA FD | 48. ADGER FD | 49. LAKEVIEW FD | 50. WARRIOR RIVER FD
3340 45TH ST SW	BIRMINGHAM	35221	WILLARD AVE SW / TODD AVE SW	BIRMINGHAM FD	2506	490	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
3340 46TH ST SW	BIRMINGHAM	35221	TODD AVE & TODD AVE SW / CARVER AVE	BIRMINGHAM FD	2506	490	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
