3964 SHADE TREE LN	UNINCORPORATED	35022	MCADORY FD	MCADORY_FD_1	488	BESSEMER FD | EASTERN VALLEY FD | HELENA FD | INDIAN FORD FD
3964 SHARON CHURCH RD	UNINCORPORATED	35126	PALMERDALE FD (STATION 2)	PFD_2	437	CENTER POINT FD | GLENNWOOD FD | BIRMINGHAM FD | KIMBERLY FD
3964 VILLAGE CENTER DR	HOOVER	35226	HOOVER FD	HOOVER_FD	487	BIRMINGHAM FD | BESSEMER FD | LIPSCOMB FD | ROCKY RIDGE FD
3964 WALKER AVE	BIRMINGHAM	35020	BIRMINGHAM FD	1102	492	HUEYTOWN FD | PLEASANT GROVE FD | BESSEMER FD | MIDFIELD FD
3964 YARBROUGH DR	UNINCORPORATED	35126	CENTER POINT FD/PALMERDALE FD (AUTOMATIC AID)	CPFD_13 PALMERDALE	437	GLENNWOOD FD | BIRMINGHAM FD | GARDENDALE FD | FULTONDALE FD
3965 BIBURY LN	UNINCORPORATED	35242	REX LAKE FD (SHELBY COUNTY)	REX_LAKE_FD	465	BIRMINGHAM FD | VESTAVIA HILLS FD | ROCKY RIDGE FD | IRONDALE FD
3965 BLACK HAWK DR	UNINCORPORATED	35022	MCADORY FD	MCADORY_FD_1	488	HELENA FD | INDIAN FORD FD | BESSEMER FD | HOOVER FD
3965 CHRISTOPHER DR	VESTAVIA HILLS	35243	VESTAVIA FD	VESTAVIA_FD	466	MOUNTAIN BROOK FD | VESTAVIA HILLS FD | ROCKY RIDGE FD | BIRMINGHAM FD
3965 COX LN	HUEYTOWN	35023	HUEYTOWN FD	HUEYTOWN_FD	489	BESSEMER FD | ADGER FD | MCCALLA FD | CONCORD FD
3965 CROSSHAVEN DR	VESTAVIA HILLS	35243	VESTAVIA FD	VESTAVIA_FD	VERIFY - NO BEAT MATCH	VESTAVIA HILLS FD | MOUNTAIN BROOK FD | BIRMINGHAM FD | ROCKY RIDGE FD
3965 DAVIS LN	UNINCORPORATED	35126	PALMERDALE FD (STATION 2)	PFD_2	437	CENTER POINT FD | GLENNWOOD FD | KIMBERLY FD | BIRMINGHAM FD
3965 FOREST GLEN DR	MOUNTIAN BROOK	35213	MOUNTAIN FD/BROOK (AUTOMATIC AID)	MOUNTAIN_BROOK_FD	465	BIRMINGHAM FD | IRONDALE FD | VESTAVIA HILLS FD | ROCKY RIDGE FD
3965 GRAHAM DR	IRONDALE	35210	IRONDALE FD	IRONDALE_FD	465	BIRMINGHAM FD | VESTAVIA HILLS FD | REX LAKE FD | MOUNTAIN BROOK FD
3965 GUILFORD RD	HOOVER	35242	HOOVER FD	HOOVER_FD	VERIFY - NO BEAT MATCH	BIRMINGHAM FD | REX LAKE FD | ROCKY RIDGE FD | VESTAVIA HILLS FD
3965 HADDON CIR	HOOVER	35226	HOOVER FD	HOOVER_FD	487	BESSEMER FD | ROCKY RIDGE FD | BIRMINGHAM FD | VESTAVIA HILLS FD
3965 HARDIMAN LN	HUEYTOWN	35023	HUEYTOWN FD	HUEYTOWN_FD	489	ADGER FD | BESSEMER FD | CONCORD FD | MCCALLA FD
3965 HILLTOP RD SE	BESSEMER	35022	BESSEMER FD	BESSEMER_FD	487	MCADORY FD | EASTERN VALLEY FD | HOOVER FD | INDIAN FORD FD
3965 HILLVIEW ST	UNINCORPORATED	35005	WEST JEFFERSON FD	WEST_JEFFERSON_FD	419	BIRMINGHAM FD | ADAMSVILLE FD | SHADY GROVE FD | BIRMINGPORT FD
3965 JAMES HILL PL	HOOVER	35226	HOOVER FD	HOOVER_FD	487	BESSEMER FD | BIRMINGHAM FD | ROCKY RIDGE FD | VESTAVIA HILLS FD
3965 KYLE LN	VESTAVIA HILLS	35243	VESTAVIA FD	VESTAVIA_FD	466	MOUNTAIN BROOK FD | VESTAVIA HILLS FD | ROCKY RIDGE FD | BIRMINGHAM FD
3965 LONG DR	UNINCORPORATED	35117	FORESTDALE FD	FORESTDALE_FD	418	BROOKSIDE FD | BIRMINGHAM FD | MT. OLIVE FD | ADAMSVILLE FD
3965 LORNACREST DR	UNINCORPORATED	35244		E101_R111	487	HOOVER FD | ROCKY RIDGE FD | BESSEMER FD | HELENA FD
3965 NATCHEZ DR	VESTAVIA HILLS	35243	VESTAVIA FD	VESTAVIA_FD	466	MOUNTAIN BROOK FD | VESTAVIA HILLS FD | ROCKY RIDGE FD | BIRMINGHAM FD
3965 NORTH WIND DR	UNINCORPORATED	35126	CENTER POINT FD/PALMERDALE FD (AUTOMATIC AID)	CPFD_13 PALMERDALE	437	GLENNWOOD FD | BIRMINGHAM FD | GARDENDALE FD | KIMBERLY FD
3965 PARKWOOD RD SE	BESSEMER	35022	BESSEMER FD	BESSEMER_FD	487	HOOVER FD | INDIAN FORD FD | MCADORY FD | HELENA FD
3965 PHILLIPS ST	BESSEMER	35022	BESSEMER FD	BESSEMER_FD	489	HUEYTOWN FD | EASTERN VALLEY FD | MCCALLA FD | MCADORY FD
3965 PINE LN	BESSEMER	35022	BESSEMER FD	BESSEMER_FD	VERIFY - NO BEAT MATCH	HOOVER FD | INDIAN FORD FD | MCADORY FD | EASTERN VALLEY FD
3965 PORTER RD	UNINCORPORATED	35005	WEST JEFFERSON FD	WEST_JEFFERSON_FD	419	BIRMINGHAM FD | ADAMSVILLE FD | SHADY GROVE FD | BIRMINGPORT FD
3965 RIVER POINTE LN	UNINCORPORATED	35216	ROCKY RIDGE FD (STATION 1)	RRST1_A	467	HOOVER FD | NORTH SHELBY FD | VESTAVIA HILLS FD | BIRMINGHAM FD
3965 S SHADES CREST RD	HOOVER	35244	HOOVER FD	HOOVER_FD	VERIFY - NO BEAT MATCH	INDIAN FORD FD | BESSEMER FD | HELENA FD | MCADORY FD
3965 WALL ST	VESTAVIA HILLS	35243	VESTAVIA FD	VESTAVIA_FD	466	VESTAVIA HILLS FD | MOUNTAIN BROOK FD | BIRMINGHAM FD | ROCKY RIDGE FD
3965 YARBROUGH DR	UNINCORPORATED	35126	CENTER POINT FD/PALMERDALE FD (AUTOMATIC AID)	CPFD_13 PALMERDALE	437	GLENNWOOD FD | BIRMINGHAM FD | GARDENDALE FD | FULTONDALE FD
3966 ALEXANDER RD	UNINCORPORATED	35130	WEST JEFFERSON FD	WEST_JEFFERSON_FD	419	BIRMINGHAM FD | BIRMINGPORT FD | ADAMSVILLE FD | SHADY GROVE FD
3966 CREST LNDG	IRONDALE	35210	IRONDALE FD	IRONDALE_FD	VERIFY - NO BEAT MATCH	BIRMINGHAM FD | REX LAKE FD | VESTAVIA HILLS FD | MOUNTAIN BROOK FD
3966 HUMBER RD	UNINCORPORATED	35062		BAGLEY/GRAYSVILLE AA	423	BAGLEY FD | CORNER FD | GRAYSVILLE FD | MT. OLIVE FD
3966 LACY RD	UNINCORPORATED	35130	WEST JEFFERSON FD	WEST_JEFFERSON_FD	419	BIRMINGHAM FD | BIRMINGPORT FD | ADAMSVILLE FD | SHADY GROVE FD
3966 PORTER RD	UNINCORPORATED	35005	WEST JEFFERSON FD	WEST_JEFFERSON_FD	419	BIRMINGHAM FD | ADAMSVILLE FD | SHADY GROVE FD | BIRMINGPORT FD
3966 S SHADES CREST RD	UNINCORPORATED	35244	HOOVER FD	SHELBY COUNTY	VERIFY - NO BEAT MATCH	INDIAN FORD FD | BESSEMER FD | HELENA FD | MCADORY FD
3966 SPRING VALLEY RD	UNINCORPORATED	35223	NO FIRE COVERAGE	COUNTY NO FD	465	MOUNTAIN BROOK FD | IRONDALE FD | BIRMINGHAM FD | REX LAKE FD
3966 TURKEY CREEK RD	PINSON	35126	CENTER POINT FD/PALMERDALE FD (AUTOMATIC AID)	AA CP/PALMERDALE	445	GLENNWOOD FD | BIRMINGHAM FD | FULTONDALE FD | GARDENDALE FD
3966 WALL ST	VESTAVIA HILLS	35243	VESTAVIA FD	VESTAVIA_FD	466	VESTAVIA HILLS FD | MOUNTAIN BROOK FD | BIRMINGHAM FD | ROCKY RIDGE FD
3967 BUTLER SPRINGS WAY	HOOVER	35226	HOOVER FD	HOOVER_FD	487	BIRMINGHAM FD | BESSEMER FD | LIPSCOMB FD | ROCKY RIDGE FD
3967 CEDARBROOK LN	UNINCORPORATED	35005	WEST JEFFERSON FD	WEST_JEFFERSON_FD	419	BIRMINGHAM FD | ADAMSVILLE FD | SHADY GROVE FD | BIRMINGPORT FD
3967 DODD RD SE	UNINCORPORATED	35022	INDIAN FORD FD (SHELBY COUNTY)	INDIAN_FORD_FD	487	BESSEMER FD | HOOVER FD | HELENA FD | MCADORY FD
3967 LORNA RD	UNINCORPORATED	35244		E101_R111	VERIFY - NO BEAT MATCH	HOOVER FD | ROCKY RIDGE FD | HELENA FD | BESSEMER FD
3967 MUD CREEK RD	UNINCORPORATED	35006	CONCORD FD	CFD_1	489	ADGER FD | WARRIOR RIVER FD | HUEYTOWN FD | LAKEVIEW FD
3967 SHARON CHURCH RD	UNINCORPORATED	35126	PALMERDALE FD (STATION 2)	PFD_2	437	CENTER POINT FD | GLENNWOOD FD | BIRMINGHAM FD | KIMBERLY FD
3967 WALKER AVE	BIRMINGHAM	35020	BIRMINGHAM FD	1102	492	HUEYTOWN FD | PLEASANT GROVE FD | MIDFIELD FD | BESSEMER FD
3967 WALL ST	VESTAVIA HILLS	35243	VESTAVIA FD	VESTAVIA_FD	466	VESTAVIA HILLS FD | MOUNTAIN BROOK FD | BIRMINGHAM FD | ROCKY RIDGE FD
3967 WESTMINSTER LN	VESTAVIA HILLS	35243	VESTAVIA FD	VESTAVIA_FD	466	VESTAVIA HILLS FD | MOUNTAIN BROOK FD | BIRMINGHAM FD | ROCKY RIDGE FD
3967 WOODHAVEN RD	HOOVER	35244	HOOVER FD	HOOVER_FD	487	INDIAN FORD FD | BESSEMER FD | MCADORY FD | HELENA FD
3968 ALSTON WAY	VESTAVIA HILLS	35242	VESTAVIA FD	VESTAVIA_FD	465	BIRMINGHAM FD | VESTAVIA HILLS FD | REX LAKE FD | IRONDALE FD
3968 BIBURY LN	UNINCORPORATED	35242	REX LAKE FD (SHELBY COUNTY)	REX_LAKE_FD	465	VESTAVIA HILLS FD | BIRMINGHAM FD | ROCKY RIDGE FD | IRONDALE FD
3968 BUTLER SPRINGS WAY	HOOVER	35226	HOOVER FD	HOOVER_FD	487	BIRMINGHAM FD | BESSEMER FD | LIPSCOMB FD | ROCKY RIDGE FD
3968 CROSSHAVEN DR	VESTAVIA HILLS	35243	VESTAVIA FD	VESTAVIA_FD	466	VESTAVIA HILLS FD | MOUNTAIN BROOK FD | BIRMINGHAM FD | ROCKY RIDGE FD
3968 GRAHAM DR	IRONDALE	35210	IRONDALE FD	IRONDALE_FD	465	BIRMINGHAM FD | VESTAVIA HILLS FD | REX LAKE FD | MOUNTAIN BROOK FD
3968 GUILFORD RD	HOOVER	35242	HOOVER FD	HOOVER_FD	VERIFY - NO BEAT MATCH	BIRMINGHAM FD | REX LAKE FD | ROCKY RIDGE FD | VESTAVIA HILLS FD
3968 KYLE LN	VESTAVIA HILLS	35243	VESTAVIA FD	VESTAVIA_FD	466	VESTAVIA HILLS FD | MOUNTAIN BROOK FD | ROCKY RIDGE FD | BIRMINGHAM FD
3968 LACY RD	UNINCORPORATED	35130	WEST JEFFERSON FD	WEST_JEFFERSON_FD	419	BIRMINGHAM FD | BIRMINGPORT FD | ADAMSVILLE FD | SHADY GROVE FD
3968 MCCLANAHAN RD	UNINCORPORATED	35022	EASTERN VALLEY FD	EVFD_1	487	BESSEMER FD | MCADORY FD | MCCALLA FD | INDIAN FORD FD
3968 MORNINGHOPE DR	UNINCORPORATED		NO FIRE COVERAGE	COUNTY NO FD	487	BESSEMER FD | EASTERN VALLEY FD | MCADORY FD | INDIAN FORD FD
3968 NATCHEZ DR	VESTAVIA HILLS	35243	VESTAVIA FD	VESTAVIA_FD	466	MOUNTAIN BROOK FD | VESTAVIA HILLS FD | ROCKY RIDGE FD | BIRMINGHAM FD
3968 RIVER POINTE LN	UNINCORPORATED	35216	ROCKY RIDGE FD (STATION 1)	RRST1_A	VERIFY - NO BEAT MATCH	HOOVER FD | NORTH SHELBY FD | VESTAVIA HILLS FD | BIRMINGHAM FD
3968 S SHADES CREST RD	HOOVER	35244	HOOVER FD	HOOVER_FD	VERIFY - NO BEAT MATCH	INDIAN FORD FD | BESSEMER FD | HELENA FD | MCADORY FD
3968 SHARON CHURCH RD	UNINCORPORATED	35126	PALMERDALE FD (STATION 2)	PFD_2	437	CENTER POINT FD | GLENNWOOD FD | BIRMINGHAM FD | KIMBERLY FD
3968 SPRING VALLEY RD	UNINCORPORATED	35223	NO FIRE COVERAGE	COUNTY NO FD	465	MOUNTAIN BROOK FD | BIRMINGHAM FD | IRONDALE FD | REX LAKE FD
3968 VALLEY EAST INDUSTRIAL DR	BIRMINGHAM	35215	BIRMINGHAM FD	2801	435	CENTER POINT FD | FULTONDALE FD | GARDENDALE FD | TARRANT FD
3968 VILLAGE CENTER DR	HOOVER	35226	HOOVER FD	HOOVER_FD	487	BIRMINGHAM FD | BESSEMER FD | LIPSCOMB FD | ROCKY RIDGE FD
3969 BEARDEN DR	VESTAVIA HILLS	35243	VESTAVIA FD	VESTAVIA_FD	466	VESTAVIA HILLS FD | MOUNTAIN BROOK FD | BIRMINGHAM FD | ROCKY RIDGE FD
3969 BIBURY LN	UNINCORPORATED	35242	REX LAKE FD (SHELBY COUNTY)	REX_LAKE_FD	465	BIRMINGHAM FD | VESTAVIA HILLS FD | ROCKY RIDGE FD | IRONDALE FD
3969 CHRISTOPHER DR	VESTAVIA HILLS	35243	VESTAVIA FD	VESTAVIA_FD	466	MOUNTAIN BROOK FD | VESTAVIA HILLS FD | ROCKY RIDGE FD | BIRMINGHAM FD
3969 DAVIS LN	UNINCORPORATED	35126	PALMERDALE FD (STATION 2)	PFD_2	437	CENTER POINT FD | GLENNWOOD FD | KIMBERLY FD | BIRMINGHAM FD
3969 DODD RD SE	UNINCORPORATED	35022	INDIAN FORD FD (SHELBY COUNTY)	INDIAN_FORD_FD	VERIFY - NO BEAT MATCH	HOOVER FD | BESSEMER FD | HELENA FD | MCADORY FD
3969 GRAHAM DR	IRONDALE	35210	IRONDALE FD	IRONDALE_FD	465	BIRMINGHAM FD | VESTAVIA HILLS FD | REX LAKE FD | MOUNTAIN BROOK FD
3969 GUILFORD RD	HOOVER	35242	HOOVER FD	HOOVER_FD	VERIFY - NO BEAT MATCH	BIRMINGHAM FD | REX LAKE FD | ROCKY RIDGE FD | VESTAVIA HILLS FD
3969 HADDON CIR	HOOVER	35226	HOOVER FD	HOOVER_FD	487	BESSEMER FD | ROCKY RIDGE FD | BIRMINGHAM FD | VESTAVIA HILLS FD
3969 JAMES HILL PL	HOOVER	35226	HOOVER FD	HOOVER_FD	487	BESSEMER FD | BIRMINGHAM FD | ROCKY RIDGE FD | VESTAVIA HILLS FD
3969 KYLE LN	VESTAVIA HILLS	35243	VESTAVIA FD	VESTAVIA_FD	466	MOUNTAIN BROOK FD | VESTAVIA HILLS FD | ROCKY RIDGE FD | BIRMINGHAM FD
3969 LORNA RD	UNINCORPORATED	35244		E101_R111	487	ROCKY RIDGE FD | HOOVER FD | HELENA FD | BESSEMER FD
3969 NATCHEZ DR	VESTAVIA HILLS	35243	VESTAVIA FD	VESTAVIA_FD	466	MOUNTAIN BROOK FD | VESTAVIA HILLS FD | ROCKY RIDGE FD | BIRMINGHAM FD
3969 PARKWOOD RD SE	BESSEMER	35022	BESSEMER FD	BESSEMER_FD	487	HOOVER FD | INDIAN FORD FD | MCADORY FD | HELENA FD
3969 PINE LN	BESSEMER	35022	BESSEMER FD	BESSEMER_FD	VERIFY - NO BEAT MATCH	HOOVER FD | INDIAN FORD FD | MCADORY FD | EASTERN VALLEY FD
3969 RIVER POINTE LN	UNINCORPORATED	35216	ROCKY RIDGE FD (STATION 1)	RRST1_A	467	HOOVER FD | NORTH SHELBY FD | VESTAVIA HILLS FD | BIRMINGHAM FD
3969 RIVER VIEW DR	VESTAVIA HILLS	35243	VESTAVIA FD	VESTAVIA_FD	466	ROCKY RIDGE FD | VESTAVIA HILLS FD | MOUNTAIN BROOK FD | BIRMINGHAM FD
3969 SHARON CHURCH RD	UNINCORPORATED	35126	PALMERDALE FD (STATION 2)	PFD_2	437	CENTER POINT FD | GLENNWOOD FD | BIRMINGHAM FD | KIMBERLY FD
3969 SPRING VALLEY RD	UNINCORPORATED	35223		MT BROOK FIRE DUES	465	MOUNTAIN BROOK FD | IRONDALE FD | BIRMINGHAM FD | REX LAKE FD
3969 VALLEY EAST INDUSTRIAL DR	BIRMINGHAM	35215	BIRMINGHAM FD	2801	435	CENTER POINT FD | FULTONDALE FD | GARDENDALE FD | TARRANT FD
3969 WALKER AVE	BIRMINGHAM	35020	BIRMINGHAM FD	1102	492	HUEYTOWN FD | PLEASANT GROVE FD | MIDFIELD FD | BESSEMER FD
3969 WALL ST	VESTAVIA HILLS	35243	VESTAVIA FD	VESTAVIA_FD	466	VESTAVIA HILLS FD | MOUNTAIN BROOK FD | BIRMINGHAM FD | ROCKY RIDGE FD
3969 WOODHAVEN RD	HOOVER	35244	HOOVER FD	HOOVER_FD	487	INDIAN FORD FD | BESSEMER FD | MCADORY FD | HELENA FD
397 3RD ST E	WARRIOR	35180	WARRIOR FD	WARRIOR_FD	437	CANE CREEK FD | KIMBERLY FD | CORNER FD | PALMERDALE FD
397 4TH AVE SW	BESSEMER	35022	BESSEMER FD	BESSEMER_FD	487	EASTERN VALLEY FD | HUEYTOWN FD | MCADORY FD | MCCALLA FD
397 6TH ST	UNINCORPORATED	35217	CENTER POINT FD/BIRMINGHAM FD (AUTOMATIC AID)	CPFD_11 BIRM	435	TARRANT FD | FULTONDALE FD | GARDENDALE FD | GLENNWOOD FD
397 7TH AVE SW	GRAYSVILLE	35073	GRAYSVILLE FD	GRAYSVILLE FD	425	ADAMSVILLE FD | WEST JEFFERSON FD | SHADY GROVE FD | BROOKSIDE FD
397 AVON CIR	GARDENDALE	35117	GARDENDALE FD	GARDENDALE_FD	421	MT. OLIVE FD | BROOKSIDE FD | FULTONDALE FD | GLENNWOOD FD
397 CAMBO LN	HOOVER	35226	HOOVER FD	HOOVER_FD	487	BESSEMER FD | VESTAVIA HILLS FD | ROCKY RIDGE FD | BIRMINGHAM FD
397 CLIO ST	HUEYTOWN	35023	HUEYTOWN FD	HUEYTOWN_FD	492	BIRMINGHAM FD | PLEASANT GROVE FD | BESSEMER FD | BRIGHTON FD
397 DEE HENDRIX RD	HUEYTOWN	35023	HUEYTOWN FD	HUEYTOWN_FD	489	BESSEMER FD | CONCORD FD | ADGER FD | MCCALLA FD
397 ESPLANADE DR	BIRMINGHAM	35206	BIRMINGHAM FD	2701	447	IRONDALE FD | CENTER POINT FD | TRUSSVILLE FD | TARRANT FD
397 GLYNN DR	BIRMINGHAM	35215	BIRMINGHAM FD	2909	441	CENTER POINT FD | TARRANT FD | IRONDALE FD | FULTONDALE FD
397 JAMESTOWN MANOR DR	GARDENDALE	35071	GARDENDALE FD	GARDENDALE_FD	421	FULTONDALE FD | CENTER POINT FD | MT. OLIVE FD | TARRANT FD
397 NEAL RD	HOMEWOOD	35209	HOMEWOOD FD	HOMEWOOD_FD	469	VESTAVIA HILLS FD | ROCKY RIDGE FD | BIRMINGHAM FD | MOUNTAIN BROOK FD
397 PLEASANT GROVE RD	SYLVAN SPRINGS	35118	SYLVAN SPRINGS FD	SSFD_1	VERIFY - NO BEAT MATCH	BIRMINGHAM FD | PLEASANT GROVE FD | MAYTOWN FD | MINOR FD
397 REED WAY	KIMBERLY	35091	KIMBERLY FD	KFD_1	437	WARRIOR FD | MORRIS FD | CANE CREEK FD | MT. OLIVE FD
397 REPUBLIC AVE	UNINCORPORATED	35020	EASTERN VALLEY FD	EVFD_1	487	BESSEMER FD | BIRMINGHAM FD | MCADORY FD | HUEYTOWN FD
397 ST JOHN RD	PINSON	35215	CENTER POINT FD	CPFD_3	442	BIRMINGHAM FD | PALMERDALE FD | GLENNWOOD FD | FULTONDALE FD
397 SUN VALLEY CIR	CENTER POINT	35215	CENTER POINT FD	CPFD_1	441	BIRMINGHAM FD | TRUSSVILLE FD | FULTONDALE FD | GLENNWOOD FD
397 SUNBROOK AVE	BIRMINGHAM	35215	BIRMINGHAM FD	2909	441	CENTER POINT FD | TARRANT FD | IRONDALE FD | FULTONDALE FD
397 WEST OXMOOR RD	UNINCORPORATED	35209	NO FIRE COVERAGE	COUNTY NO FD	469	BIRMINGHAM FD | HOMEWOOD FD | HOOVER FD | VESTAVIA HILLS FD
3970 ADAM CT	CENTER POINT	35215	CENTER POINT FD	CPFD_2	440	BIRMINGHAM FD | TRUSSVILLE FD | PALMERDALE FD | GLENNWOOD FD
3970 ALEXANDER RD	UNINCORPORATED	35130	WEST JEFFERSON FD	WEST_JEFFERSON_FD	419	BIRMINGHAM FD | BIRMINGPORT FD | ADAMSVILLE FD | SHADY GROVE FD
3970 BUTLER SPRINGS WAY	HOOVER	35226	HOOVER FD	HOOVER_FD	VERIFY - NO BEAT MATCH	BIRMINGHAM FD | BESSEMER FD | LIPSCOMB FD | ROCKY RIDGE FD
3970 CHRISTOPHER DR	VESTAVIA HILLS	35243	VESTAVIA FD	VESTAVIA_FD	466	VESTAVIA HILLS FD | MOUNTAIN BROOK FD | ROCKY RIDGE FD | BIRMINGHAM FD
3970 CREST LNDG	IRONDALE	35210	IRONDALE FD	IRONDALE_FD	VERIFY - NO BEAT MATCH	BIRMINGHAM FD | REX LAKE FD | VESTAVIA HILLS FD | MOUNTAIN BROOK FD
3970 HADDON CIR	HOOVER	35226	HOOVER FD	HOOVER_FD	487	BESSEMER FD | ROCKY RIDGE FD | BIRMINGHAM FD | VESTAVIA HILLS FD
3970 HIGGINBOTHAM DR	UNINCORPORATED	35126	PALMERDALE FD (STATION 2)	PFD_2	437	CENTER POINT FD | KIMBERLY FD | COUNTY LINE FD | GLENNWOOD FD
3970 HILLTOP RD SE	BESSEMER	35022	BESSEMER FD	BESSEMER_FD	487	MCADORY FD | EASTERN VALLEY FD | INDIAN FORD FD | HOOVER FD
3970 HUMBER RD	UNINCORPORATED	35062		BAGLEY/GRAYSVILLE AA	423	BAGLEY FD | CORNER FD | GRAYSVILLE FD | MT. OLIVE FD
3970 LINDSEY LOOP RD	UNINCORPORATED	35022	MCADORY FD	MCADORY_FD_1	488	HELENA FD | BESSEMER FD | EASTERN VALLEY FD | INDIAN FORD FD
3970 LONG LEAF DR	GARDENDALE	35071	GARDENDALE FD	GARDENDALE_FD	435	GLENNWOOD FD | MT. OLIVE FD | MORRIS FD | FULTONDALE FD
3970 LORNA RD	UNINCORPORATED	35244		E101_R111	VERIFY - NO BEAT MATCH	ROCKY RIDGE FD | HOOVER FD | HELENA FD | NORTH SHELBY FD
3970 LORNACREST DR	UNINCORPORATED	35244		E101_R111	487	ROCKY RIDGE FD | HOOVER FD | HELENA FD | BESSEMER FD
3970 MAPLEWOOD DR SE	BESSEMER	35022	BESSEMER FD	BESSEMER_FD	487	MCADORY FD | INDIAN FORD FD | EASTERN VALLEY FD | HOOVER FD
3970 MCCLENDON CHAPEL RD	UNINCORPORATED	35022	MCADORY FD	MCADORY_FD_1	488	HELENA FD | INDIAN FORD FD | BESSEMER FD | HOOVER FD
3970 NORTH WIND DR	UNINCORPORATED	35126	CENTER POINT FD/PALMERDALE FD (AUTOMATIC AID)	CPFD_13 PALMERDALE	437	GLENNWOOD FD | BIRMINGHAM FD | KIMBERLY FD | GARDENDALE FD
3970 PARADISE LN	UNINCORPORATED	35022	MCADORY FD	MCADORY_FD_1	488	HELENA FD | BESSEMER FD | INDIAN FORD FD | EASTERN VALLEY FD
3970 PHILLIPS ST	BESSEMER	35022	BESSEMER FD	BESSEMER_FD	489	HUEYTOWN FD | EASTERN VALLEY FD | MCCALLA FD | MCADORY FD
3970 REDMAN HALL RD	UNINCORPORATED	35126	PALMERDALE FD (STATION 2)	PFD_2	437	CENTER POINT FD | KIMBERLY FD | COUNTY LINE FD | GLENNWOOD FD
3970 SHADE TREE LN	UNINCORPORATED	35022	MCADORY FD	MCADORY_FD_1	488	BESSEMER FD | EASTERN VALLEY FD | HELENA FD | INDIAN FORD FD
3970 SPRING VALLEY RD	UNINCORPORATED	35223	NO FIRE COVERAGE	COUNTY NO FD	465	MOUNTAIN BROOK FD | BIRMINGHAM FD | IRONDALE FD | REX LAKE FD
3970 TANNER RD	UNINCORPORATED	35062	CORNER FD/BAGLEY (AUTOMATIC AID)	CORNER/BAGLEY AA	423	MT. OLIVE FD | GRAYSVILLE FD | ADAMSVILLE FD | WEST JEFFERSON FD
3970 WALL ST	VESTAVIA HILLS	35243	VESTAVIA FD	VESTAVIA_FD	466	VESTAVIA HILLS FD | MOUNTAIN BROOK FD | BIRMINGHAM FD | ROCKY RIDGE FD
3971 ADAM CT	CENTER POINT	35215	CENTER POINT FD	CPFD_2	440	BIRMINGHAM FD | TRUSSVILLE FD | PALMERDALE FD | GLENNWOOD FD
3971 CROSSHAVEN DR	VESTAVIA HILLS	35243	VESTAVIA FD	VESTAVIA_FD	VERIFY - NO BEAT MATCH	VESTAVIA HILLS FD | MOUNTAIN BROOK FD | BIRMINGHAM FD | ROCKY RIDGE FD
3971 LONG LEAF DR	GARDENDALE	35071	GARDENDALE FD	GARDENDALE_FD	435	GLENNWOOD FD | MT. OLIVE FD | MORRIS FD | FULTONDALE FD
3971 MCCLENDON CHAPEL RD	UNINCORPORATED	35022	MCADORY FD	MCADORY_FD_1	488	HELENA FD | INDIAN FORD FD | BESSEMER FD | HOOVER FD
3971 REDMAN HALL RD	UNINCORPORATED	35126	PALMERDALE FD (STATION 2)	PFD_2	437	CENTER POINT FD | KIMBERLY FD | GLENNWOOD FD | COUNTY LINE FD
3971 WALKER AVE	BIRMINGHAM	35020	BIRMINGHAM FD	1102	492	HUEYTOWN FD | PLEASANT GROVE FD | MIDFIELD FD | BESSEMER FD
3971 WALL ST	VESTAVIA HILLS	35243	VESTAVIA FD	VESTAVIA_FD	466	VESTAVIA HILLS FD | MOUNTAIN BROOK FD | BIRMINGHAM FD | ROCKY RIDGE FD
3971 WOODHAVEN RD	UNINCORPORATED	35244	INDIAN FORD FD (SHELBY COUNTY)	INDIAN_FORD_FD	487	HOOVER FD | BESSEMER FD | MCADORY FD | HELENA FD
3972 ALSTON WAY	VESTAVIA HILLS	35242	VESTAVIA FD	VESTAVIA_FD	465	BIRMINGHAM FD | VESTAVIA HILLS FD | REX LAKE FD | IRONDALE FD
3972 BIBURY LN	UNINCORPORATED	35242	REX LAKE FD (SHELBY COUNTY)	REX_LAKE_FD	465	VESTAVIA HILLS FD | BIRMINGHAM FD | ROCKY RIDGE FD | IRONDALE FD
3972 BUTLER SPRINGS WAY	HOOVER	35226	HOOVER FD	HOOVER_FD	487	BIRMINGHAM FD | BESSEMER FD | LIPSCOMB FD | ROCKY RIDGE FD
3972 DAVIS LN	UNINCORPORATED	35126	PALMERDALE FD (STATION 2)	PFD_2	437	CENTER POINT FD | GLENNWOOD FD | KIMBERLY FD | BIRMINGHAM FD
3972 GRAHAM DR	IRONDALE	35210	IRONDALE FD	IRONDALE_FD	465	BIRMINGHAM FD | VESTAVIA HILLS FD | REX LAKE FD | MOUNTAIN BROOK FD
3972 GUILFORD RD	HOOVER	35242	HOOVER FD	HOOVER_FD	VERIFY - NO BEAT MATCH	BIRMINGHAM FD | REX LAKE FD | ROCKY RIDGE FD | VESTAVIA HILLS FD
3972 KYLE LN	VESTAVIA HILLS	35243	VESTAVIA FD	VESTAVIA_FD	466	VESTAVIA HILLS FD | MOUNTAIN BROOK FD | ROCKY RIDGE FD | BIRMINGHAM FD
